LOCATION,TIME,CO,CO2,GHG,NOX,SOX,VOC
MAR,2014,0.0,59.510672,0.0,0.0,0.0,0.0
MAR,2015,0.0,61.192547999999995,0.0,0.0,0.0,0.0
MAR,2016,0.0,61.176467,0.0,0.0,0.0,0.0
MAR,2017,0.0,64.079927,0.0,0.0,0.0,0.0
MAR,2018,0.0,65.572088,0.0,0.0,0.0,0.0
MAR,2019,0.0,71.979277,0.0,0.0,0.0,0.0
MAR,2020,0.0,68.069533,0.0,0.0,0.0,0.0
MAR,2021,0.0,71.3558062,0.0,0.0,0.0,0.0
MDA,1960,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1961,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1962,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1963,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1964,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1965,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1966,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1967,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1968,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1969,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1970,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1971,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1972,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1973,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1974,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1975,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1976,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1977,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1978,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1979,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1980,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1981,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1982,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1983,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1984,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1985,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1986,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1987,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1988,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1989,0.0,0.0,0.0,0.0,0.0,0.0
MDA,1990,0.0,40.812115,0.0,0.0,0.0,0.0
MDA,1991,0.0,33.869519,0.0,0.0,0.0,0.0
MDA,1992,0.0,27.687857,0.0,0.0,0.0,0.0
MDA,1993,0.0,24.148407,0.0,0.0,0.0,0.0
MDA,1994,0.0,20.199785,0.0,0.0,0.0,0.0
MDA,1995,0.0,17.182994,0.0,0.0,0.0,0.0
MDA,1996,0.0,15.05956,0.0,0.0,0.0,0.0
MDA,1997,0.0,14.020281,0.0,0.0,0.0,0.0
MDA,1998,0.0,12.903962,0.0,0.0,0.0,0.0
MDA,1999,0.0,11.401631,0.0,0.0,0.0,0.0
MDA,2000,0.0,10.806841,0.0,0.0,0.0,0.0
MDA,2001,0.0,11.243851,0.0,0.0,0.0,0.0
MDA,2002,0.0,11.533168,0.0,0.0,0.0,0.0
MDA,2003,0.0,12.259818,0.0,0.0,0.0,0.0
MDA,2004,0.0,12.403321,0.0,0.0,0.0,0.0
MDA,2005,0.0,12.900491,0.0,0.0,0.0,0.0
MDA,2006,0.0,12.727954,0.0,0.0,0.0,0.0
MDA,2007,0.0,12.736466,0.0,0.0,0.0,0.0
MDA,2008,0.0,12.880146,0.0,0.0,0.0,0.0
MDA,2009,0.0,12.647539,0.0,0.0,0.0,0.0
MDA,2010,0.0,13.475278,0.0,0.0,0.0,0.0
MDA,2011,0.0,13.607237,0.0,0.0,0.0,0.0
MDA,2012,0.0,13.375116,0.0,0.0,0.0,0.0
MDA,2013,0.0,12.794647,0.0,0.0,0.0,0.0
MDA,2014,0.0,13.417611,0.0,0.0,0.0,0.0
MDA,2015,0.0,13.707364,0.0,0.0,0.0,0.0
MDA,2016,0.0,14.009072,0.0,0.0,0.0,0.0
MDA,2017,0.0,14.066091,0.0,0.0,0.0,0.0
MDA,2018,0.0,14.661647,0.0,0.0,0.0,0.0
MDA,2019,0.0,15.131045,0.0,0.0,0.0,0.0
MDA,2020,0.0,14.682844000000001,0.0,0.0,0.0,0.0
MDA,2021,0.0,12.556792999999999,0.0,0.0,0.0,0.0
MDG,1960,0.0,0.0,0.0,0.0,0.0,0.0
MDG,1961,0.0,0.0,0.0,0.0,0.0,0.0
MDG,1962,0.0,0.0,0.0,0.0,0.0,0.0
MDG,1963,0.0,0.0,0.0,0.0,0.0,0.0
MDG,1964,0.0,0.0,0.0,0.0,0.0,0.0
MDG,1965,0.0,0.0,0.0,0.0,0.0,0.0
MDG,1966,0.0,0.0,0.0,0.0,0.0,0.0
MDG,1967,0.0,0.0,0.0,0.0,0.0,0.0
MDG,1968,0.0,0.0,0.0,0.0,0.0,0.0
MDG,1969,0.0,0.0,0.0,0.0,0.0,0.0
MDG,1970,0.0,0.0,0.0,0.0,0.0,0.0
MDG,1971,0.0,0.821412,0.0,0.0,0.0,0.0
MDG,1972,0.0,0.846329,0.0,0.0,0.0,0.0
MDG,1973,0.0,0.763633,0.0,0.0,0.0,0.0
MDG,1974,0.0,0.7602129999999999,0.0,0.0,0.0,0.0
MDG,1975,0.0,0.8529329999999999,0.0,0.0,0.0,0.0
MDG,1976,0.0,0.782679,0.0,0.0,0.0,0.0
MDG,1977,0.0,0.813997,0.0,0.0,0.0,0.0
MDG,1978,0.0,0.886014,0.0,0.0,0.0,0.0
MDG,1979,0.0,0.952629,0.0,0.0,0.0,0.0
MDG,1980,0.0,1.058372,0.0,0.0,0.0,0.0
MDG,1981,0.0,0.852684,0.0,0.0,0.0,0.0
MDG,1982,0.0,0.781663,0.0,0.0,0.0,0.0
MDG,1983,0.0,0.701093,0.0,0.0,0.0,0.0
MDG,1984,0.0,0.903188,0.0,0.0,0.0,0.0
MDG,1985,0.0,0.831903,0.0,0.0,0.0,0.0
MDG,1986,0.0,0.7767870000000001,0.0,0.0,0.0,0.0
MDG,1987,0.0,0.833893,0.0,0.0,0.0,0.0
MDG,1988,0.0,0.766332,0.0,0.0,0.0,0.0
MDG,1989,0.0,0.808076,0.0,0.0,0.0,0.0
MDG,1990,0.0,27.256504,0.0,0.0,0.0,0.0
MDG,1991,0.0,26.328129,0.0,0.0,0.0,0.0
MDG,1992,0.0,24.390067000000002,0.0,0.0,0.0,0.0
MDG,1993,0.0,23.912219999999998,0.0,0.0,0.0,0.0
MDG,1994,0.0,20.246828,0.0,0.0,0.0,0.0
MDG,1995,0.0,18.185451,0.0,0.0,0.0,0.0
MDG,1996,0.0,19.250388,0.0,0.0,0.0,0.0
MDG,1997,0.0,18.264808000000002,0.0,0.0,0.0,0.0
MDG,1998,0.0,16.879080000000002,0.0,0.0,0.0,0.0
MDG,1999,0.0,17.11101,0.0,0.0,0.0,0.0
MDG,2000,0.0,17.953362,0.0,0.0,0.0,0.0
MDG,2001,0.0,18.528118000000003,0.0,0.0,0.0,0.0
MDG,2002,0.0,27.549922000000002,0.0,0.0,0.0,0.0
MDG,2003,0.0,18.793476000000002,0.0,0.0,0.0,0.0
MDG,2004,0.0,19.257917,0.0,0.0,0.0,0.0
MDG,2005,0.0,19.420203,0.0,0.0,0.0,0.0
MDG,2006,0.0,21.008195,0.0,0.0,0.0,0.0
MDG,2007,0.0,21.558552,0.0,0.0,0.0,0.0
MDG,2008,0.0,21.77876,0.0,0.0,0.0,0.0
MDG,2009,0.0,21.902309000000002,0.0,0.0,0.0,0.0
MDG,2010,0.0,20.238065,0.0,0.0,0.0,0.0
MDG,2011,0.0,18.137369,0.0,0.0,0.0,0.0
MDG,2012,0.0,15.863776,0.0,0.0,0.0,0.0
MDG,2013,0.0,15.470749,0.0,0.0,0.0,0.0
MDG,2014,0.0,15.522476,0.0,0.0,0.0,0.0
MDG,2015,0.0,15.086526,0.0,0.0,0.0,0.0
MDG,2016,0.0,15.873629,0.0,0.0,0.0,0.0
MDG,2017,0.0,15.583482,0.0,0.0,0.0,0.0
MDG,2018,0.0,16.364538,0.0,0.0,0.0,0.0
MDG,2019,0.0,15.42122,0.0,0.0,0.0,0.0
MDG,2020,0.0,18.036681,0.0,0.0,0.0,0.0
MDG,2021,0.0,0.0,0.0,0.0,0.0,0.0
MEX,1960,0.0,0.0,0.0,0.0,0.0,0.0
MEX,1961,0.0,0.0,0.0,0.0,0.0,0.0
MEX,1962,0.0,0.0,0.0,0.0,0.0,0.0
MEX,1963,0.0,0.0,0.0,0.0,0.0,0.0
MEX,1964,0.0,0.0,0.0,0.0,0.0,0.0
MEX,1965,0.0,0.0,0.0,0.0,0.0,0.0
MEX,1966,0.0,0.0,0.0,0.0,0.0,0.0
MEX,1967,0.0,0.0,0.0,0.0,0.0,0.0
MEX,1968,0.0,0.0,0.0,0.0,0.0,0.0
MEX,1969,0.0,0.0,0.0,0.0,0.0,0.0
MEX,1970,0.0,0.0,0.0,0.0,0.0,0.0
MEX,1971,0.0,95.498092,0.0,0.0,0.0,0.0
MEX,1972,0.0,108.379776,0.0,0.0,0.0,0.0
MEX,1973,0.0,119.69082,0.0,0.0,0.0,0.0
MEX,1974,0.0,130.463263,0.0,0.0,0.0,0.0
MEX,1975,0.0,136.768202,0.0,0.0,0.0,0.0
MEX,1976,0.0,147.515089,0.0,0.0,0.0,0.0
MEX,1977,0.0,156.69338499999998,0.0,0.0,0.0,0.0
MEX,1978,0.0,172.764443,0.0,0.0,0.0,0.0
MEX,1979,0.0,186.513468,0.0,0.0,0.0,0.0
MEX,1980,0.0,207.513854,0.0,0.0,0.0,0.0
MEX,1981,0.0,222.588366,0.0,0.0,0.0,0.0
MEX,1982,0.0,233.483813,0.0,0.0,0.0,0.0
MEX,1983,0.0,226.805739,0.0,0.0,0.0,0.0
MEX,1984,0.0,234.845747,0.0,0.0,0.0,0.0
MEX,1985,0.0,244.213838,0.0,0.0,0.0,0.0
MEX,1986,0.0,242.857146,0.0,0.0,0.0,0.0
MEX,1987,0.0,252.510629,0.0,0.0,0.0,0.0
MEX,1988,0.0,251.293834,0.0,0.0,0.0,0.0
MEX,1989,0.0,265.123596,0.0,0.0,0.0,0.0
MEX,1990,0.0,264.46653299999997,467418.677,0.0,0.0,0.0
MEX,1991,0.0,282.68577300000004,477534.498,0.0,0.0,0.0
MEX,1992,0.0,285.640852,479935.19,0.0,0.0,0.0
MEX,1993,0.0,293.30613999999997,483665.73600000003,0.0,0.0,0.0
MEX,1994,0.0,317.114834,513967.689,0.0,0.0,0.0
MEX,1995,0.0,298.84644,503570.735,0.0,0.0,0.0
MEX,1996,0.0,312.482774,521695.041,0.0,0.0,0.0
MEX,1997,0.0,330.892109,551990.201,0.0,0.0,0.0
MEX,1998,0.0,353.36224400000003,577835.14,0.0,0.0,0.0
MEX,1999,7570.782999999999,343.99992100000003,569148.146,1439.242,2885.819,2626.322
MEX,2000,0.0,367.94552699999997,587820.3629999999,0.0,0.0,0.0
MEX,2001,0.0,368.74042199999997,584004.971,0.0,0.0,0.0
MEX,2002,0.0,376.186069,606427.916,0.0,0.0,0.0
MEX,2003,0.0,394.651977,606870.9700000001,0.0,0.0,0.0
MEX,2004,0.0,404.205849,626822.9850000001,0.0,0.0,0.0
MEX,2005,42372.218,420.575135,636932.187,2810.7709999999997,3131.0049999999997,5212.52
MEX,2006,0.0,435.18019499999997,653281.5499999999,0.0,0.0,0.0
MEX,2007,0.0,441.73909000000003,687432.265,0.0,0.0,0.0
MEX,2008,33335.329,442.909402,736259.242,3235.9339999999997,2261.514,6082.659000000001
MEX,2009,0.0,433.273594,721711.4519999999,0.0,0.0,0.0
MEX,2010,0.0,448.700336,719703.625,0.0,0.0,0.0
MEX,2011,0.0,464.790321,737883.347,0.0,0.0,0.0
MEX,2012,0.0,467.896276,722408.0789999999,0.0,0.0,0.0
MEX,2013,0.0,458.09650600000003,735459.398,0.0,0.0,0.0
MEX,2014,0.0,442.804441,735004.323,0.0,0.0,0.0
MEX,2015,0.0,451.11719,745784.978,0.0,0.0,0.0
MEX,2016,8310.172,454.955879,785546.7919999999,1922.54,1372.091,2230.025
MEX,2017,0.0,454.851937,757112.459,0.0,0.0,0.0
MEX,2018,8426.046,425.290567,765606.9040000001,2319.2909999999997,1720.27,2781.213
MEX,2019,0.0,432.313728,736635.3929999999,0.0,0.0,0.0
MEX,2020,0.0,359.8805,0.0,0.0,0.0,0.0
MEX,2021,0.0,406.6582402,0.0,0.0,0.0,0.0
MKD,1960,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1961,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1962,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1963,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1964,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1965,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1966,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1967,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1968,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1969,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1970,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1971,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1972,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1973,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1974,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1975,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1976,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1977,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1978,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1979,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1980,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1981,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1982,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1983,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1984,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1985,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1986,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1987,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1988,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1989,0.0,0.0,0.0,0.0,0.0,0.0
MKD,1990,0.0,12.891283000000001,0.0,0.0,0.0,0.0
MKD,1991,0.0,15.213742,0.0,0.0,0.0,0.0
MKD,1992,0.0,14.992391,0.0,0.0,0.0,0.0
MKD,1993,0.0,15.219659,0.0,0.0,0.0,0.0
MKD,1994,0.0,14.680826,0.0,0.0,0.0,0.0
MKD,1995,0.0,14.585695999999999,0.0,0.0,0.0,0.0
MKD,1996,0.0,16.562495,0.0,0.0,0.0,0.0
MKD,1997,0.0,15.166101000000001,0.0,0.0,0.0,0.0
MKD,1998,0.0,16.291408,0.0,0.0,0.0,0.0
MKD,1999,0.0,15.329545,0.0,0.0,0.0,0.0
MKD,2000,0.0,14.962107,0.0,0.0,0.0,0.0
MKD,2001,0.0,15.050612000000001,0.0,0.0,0.0,0.0
MKD,2002,0.0,14.448536999999998,0.0,0.0,0.0,0.0
MKD,2003,0.0,15.349072,0.0,0.0,0.0,0.0
MKD,2004,0.0,15.082584,0.0,0.0,0.0,0.0
MKD,2005,0.0,15.601835000000001,0.0,0.0,0.0,0.0
MKD,2006,0.0,15.682888,0.0,0.0,0.0,0.0
MKD,2007,0.0,16.398148,0.0,0.0,0.0,0.0
MKD,2008,0.0,16.290022,0.0,0.0,0.0,0.0
MKD,2009,0.0,15.562252,0.0,0.0,0.0,0.0
MKD,2010,0.0,15.439639999999999,0.0,0.0,0.0,0.0
MKD,2011,0.0,16.457093,0.0,0.0,0.0,0.0
MKD,2012,0.0,16.01892,0.0,0.0,0.0,0.0
MKD,2013,0.0,15.072246,0.0,0.0,0.0,0.0
MKD,2014,0.0,14.762944000000001,0.0,0.0,0.0,0.0
MKD,2015,0.0,14.622072,0.0,0.0,0.0,0.0
MKD,2016,0.0,14.572748,0.0,0.0,0.0,0.0
MKD,2017,0.0,15.036231,0.0,0.0,0.0,0.0
MKD,2018,0.0,14.720622,0.0,0.0,0.0,0.0
MKD,2019,0.0,15.806097999999999,0.0,0.0,0.0,0.0
MKD,2020,0.0,14.486702,0.0,0.0,0.0,0.0
MKD,2021,0.0,11.374686,0.0,0.0,0.0,0.0
MLT,1960,0.0,0.0,0.0,0.0,0.0,0.0
MLT,1961,0.0,0.0,0.0,0.0,0.0,0.0
MLT,1962,0.0,0.0,0.0,0.0,0.0,0.0
MLT,1963,0.0,0.0,0.0,0.0,0.0,0.0
MLT,1964,0.0,0.0,0.0,0.0,0.0,0.0
MLT,1965,0.0,0.0,0.0,0.0,0.0,0.0
MLT,1966,0.0,0.0,0.0,0.0,0.0,0.0
MLT,1967,0.0,0.0,0.0,0.0,0.0,0.0
MLT,1968,0.0,0.0,0.0,0.0,0.0,0.0
MLT,1969,0.0,0.0,0.0,0.0,0.0,0.0
MLT,1970,0.0,0.0,0.0,0.0,0.0,0.0
MLT,1971,0.0,2.815077,0.0,0.0,0.0,0.0
MLT,1972,0.0,3.568296,0.0,0.0,0.0,0.0
MLT,1973,0.0,3.424404,0.0,0.0,0.0,0.0
MLT,1974,0.0,3.1258749999999997,0.0,0.0,0.0,0.0
MLT,1975,0.0,2.791329,0.0,0.0,0.0,0.0
MLT,1976,0.0,3.1602889999999997,0.0,0.0,0.0,0.0
MLT,1977,0.0,3.321007,0.0,0.0,0.0,0.0
MLT,1978,0.0,3.87718,0.0,0.0,0.0,0.0
MLT,1979,0.0,3.742115,0.0,0.0,0.0,0.0
MLT,1980,0.0,4.122263,0.0,0.0,0.0,0.0
MLT,1981,0.0,4.655602999999999,0.0,0.0,0.0,0.0
MLT,1982,0.0,5.262897000000001,0.0,0.0,0.0,0.0
MLT,1983,0.0,3.900494,0.0,0.0,0.0,0.0
MLT,1984,0.0,5.337076,0.0,0.0,0.0,0.0
MLT,1985,0.0,4.60807,0.0,0.0,0.0,0.0
MLT,1986,0.0,7.354862000000001,0.0,0.0,0.0,0.0
MLT,1987,0.0,7.674633,0.0,0.0,0.0,0.0
MLT,1988,0.0,8.298238,0.0,0.0,0.0,0.0
MLT,1989,0.0,8.928848,0.0,0.0,0.0,0.0
MLT,1990,0.0,11.524617,2633.847,0.0,0.0,0.0
MLT,1991,0.0,11.240601999999999,2487.001,0.0,0.0,0.0
MLT,1992,0.0,11.259051,2520.064,0.0,0.0,0.0
MLT,1993,0.0,12.956274999999998,3124.349,0.0,0.0,0.0
MLT,1994,0.0,12.216954000000001,2902.0,0.0,0.0,0.0
MLT,1995,0.0,12.048847,2698.3289999999997,0.0,0.0,0.0
MLT,1996,0.0,11.984338000000001,2789.27,0.0,0.0,0.0
MLT,1997,0.0,12.269612,2820.987,0.0,0.0,0.0
MLT,1998,0.0,12.194492,2795.049,0.0,0.0,0.0
MLT,1999,0.0,12.299246,2852.608,0.0,0.0,0.0
MLT,2000,0.0,12.31916,2756.841,0.0,0.0,0.0
MLT,2001,0.0,12.819089,3033.686,0.0,0.0,0.0
MLT,2002,0.0,12.588417,3054.487,0.0,0.0,0.0
MLT,2003,0.0,13.22802,3277.2430000000004,0.0,0.0,0.0
MLT,2004,0.0,13.178015,3183.997,0.0,0.0,0.0
MLT,2005,0.0,13.316427000000001,3005.086,0.0,0.0,0.0
MLT,2006,0.0,13.460632,3059.766,0.0,0.0,0.0
MLT,2007,0.0,13.735602,3147.548,0.0,0.0,0.0
MLT,2008,0.0,13.894283,3027.265,0.0,0.0,0.0
MLT,2009,0.0,13.429932,2892.257,0.0,0.0,0.0
MLT,2010,0.0,13.766622000000002,2969.477,0.0,0.0,0.0
MLT,2011,0.0,13.763055000000001,2968.169,0.0,0.0,0.0
MLT,2012,0.0,14.115594999999999,3133.7140000000004,0.0,0.0,0.0
MLT,2013,0.0,13.901531,2805.721,0.0,0.0,0.0
MLT,2014,0.0,14.226344000000001,2813.666,0.0,0.0,0.0
MLT,2015,0.0,15.437118000000002,2133.946,0.0,0.0,0.0
MLT,2016,0.0,17.062322,1851.016,0.0,0.0,0.0
MLT,2017,0.0,17.341186,2032.7160000000001,0.0,0.0,0.0
MLT,2018,0.0,17.822481,2042.008,0.0,0.0,0.0
MLT,2019,0.0,17.908615,2154.191,0.0,0.0,0.0
MLT,2020,0.0,16.91071,2115.957,0.0,0.0,0.0
MLT,2021,0.0,15.059482599999999,2137.748,0.0,0.0,0.0
MMR,1960,0.0,0.0,0.0,0.0,0.0,0.0
MMR,1961,0.0,0.0,0.0,0.0,0.0,0.0
MMR,1962,0.0,0.0,0.0,0.0,0.0,0.0
MMR,1963,0.0,0.0,0.0,0.0,0.0,0.0
MMR,1964,0.0,0.0,0.0,0.0,0.0,0.0
MMR,1965,0.0,0.0,0.0,0.0,0.0,0.0
MMR,1966,0.0,0.0,0.0,0.0,0.0,0.0
MMR,1967,0.0,0.0,0.0,0.0,0.0,0.0
MMR,1968,0.0,0.0,0.0,0.0,0.0,0.0
MMR,1969,0.0,0.0,0.0,0.0,0.0,0.0
MMR,1970,0.0,0.0,0.0,0.0,0.0,0.0
MMR,1971,0.0,4.67245,0.0,0.0,0.0,0.0
MMR,1972,0.0,4.544079,0.0,0.0,0.0,0.0
MMR,1973,0.0,3.5628390000000003,0.0,0.0,0.0,0.0
MMR,1974,0.0,4.16564,0.0,0.0,0.0,0.0
MMR,1975,0.0,4.057468,0.0,0.0,0.0,0.0
MMR,1976,0.0,4.323414,0.0,0.0,0.0,0.0
MMR,1977,0.0,4.624219999999999,0.0,0.0,0.0,0.0
MMR,1978,0.0,4.777676,0.0,0.0,0.0,0.0
MMR,1979,0.0,4.905234,0.0,0.0,0.0,0.0
MMR,1980,0.0,5.222258,0.0,0.0,0.0,0.0
MMR,1981,0.0,5.154248,0.0,0.0,0.0,0.0
MMR,1982,0.0,5.290181,0.0,0.0,0.0,0.0
MMR,1983,0.0,5.1200849999999996,0.0,0.0,0.0,0.0
MMR,1984,0.0,5.631709000000001,0.0,0.0,0.0,0.0
MMR,1985,0.0,5.884879000000001,0.0,0.0,0.0,0.0
MMR,1986,0.0,6.218577,0.0,0.0,0.0,0.0
MMR,1987,0.0,4.635227,0.0,0.0,0.0,0.0
MMR,1988,0.0,4.389004,0.0,0.0,0.0,0.0
MMR,1989,0.0,4.279897999999999,0.0,0.0,0.0,0.0
MMR,1990,0.0,10.694254,0.0,0.0,0.0,0.0
MMR,1991,0.0,10.814926999999999,0.0,0.0,0.0,0.0
MMR,1992,0.0,10.939646,0.0,0.0,0.0,0.0
MMR,1993,0.0,11.161183000000001,0.0,0.0,0.0,0.0
MMR,1994,0.0,11.406661,0.0,0.0,0.0,0.0
MMR,1995,0.0,11.937111999999999,0.0,0.0,0.0,0.0
MMR,1996,0.0,12.375212000000001,0.0,0.0,0.0,0.0
MMR,1997,0.0,12.669295,0.0,0.0,0.0,0.0
MMR,1998,0.0,13.185554,0.0,0.0,0.0,0.0
MMR,1999,0.0,13.93456,0.0,0.0,0.0,0.0
MMR,2000,0.0,14.832086,0.0,0.0,0.0,0.0
MMR,2001,0.0,15.180056999999998,0.0,0.0,0.0,0.0
MMR,2002,0.0,15.982968,0.0,0.0,0.0,0.0
MMR,2003,0.0,17.339271,0.0,0.0,0.0,0.0
MMR,2004,0.0,18.242658,0.0,0.0,0.0,0.0
MMR,2005,0.0,19.422239,0.0,0.0,0.0,0.0
MMR,2006,0.0,20.525278,0.0,0.0,0.0,0.0
MMR,2007,0.0,21.781358,0.0,0.0,0.0,0.0
MMR,2008,0.0,24.605439,0.0,0.0,0.0,0.0
MMR,2009,0.0,27.255413,0.0,0.0,0.0,0.0
MMR,2010,0.0,27.847549,0.0,0.0,0.0,0.0
MMR,2011,0.0,28.499369,0.0,0.0,0.0,0.0
MMR,2012,0.0,27.286307,0.0,0.0,0.0,0.0
MMR,2013,0.0,28.113892,0.0,0.0,0.0,0.0
MMR,2014,0.0,29.522230999999998,0.0,0.0,0.0,0.0
MMR,2015,0.0,30.596583000000003,0.0,0.0,0.0,0.0
MMR,2016,0.0,32.729074,0.0,0.0,0.0,0.0
MMR,2017,0.0,39.286018,0.0,0.0,0.0,0.0
MMR,2018,0.0,39.734508,0.0,0.0,0.0,0.0
MMR,2019,0.0,40.876993999999996,0.0,0.0,0.0,0.0
MMR,2020,0.0,40.898610000000005,0.0,0.0,0.0,0.0
MMR,2021,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1960,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1961,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1962,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1963,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1964,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1965,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1966,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1967,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1968,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1969,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1970,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1971,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1972,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1973,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1974,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1975,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1976,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1977,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1978,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1979,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1980,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1981,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1982,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1983,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1984,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1985,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1986,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1987,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1988,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1989,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1990,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1991,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1992,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1993,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1994,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1995,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1996,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1997,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1998,0.0,0.0,0.0,0.0,0.0,0.0
MNE,1999,0.0,0.0,0.0,0.0,0.0,0.0
MNE,2000,0.0,0.0,0.0,0.0,0.0,0.0
MNE,2001,0.0,0.0,0.0,0.0,0.0,0.0
MNE,2002,0.0,0.0,0.0,0.0,0.0,0.0
MNE,2003,0.0,0.0,0.0,0.0,0.0,0.0
MNE,2004,0.0,0.0,0.0,0.0,0.0,0.0
MNE,2005,0.0,9.124798,0.0,0.0,0.0,0.0
MNE,2006,0.0,9.559294,0.0,0.0,0.0,0.0
MNE,2007,0.0,9.768407,0.0,0.0,0.0,0.0
MNE,2008,0.0,10.623314,0.0,0.0,0.0,0.0
MNE,2009,0.0,9.747481,0.0,0.0,0.0,0.0
