LOCATION,TIME,PM25
MKD,2016,100.0
MKD,2017,100.0
MKD,2018,100.0
MKD,2019,100.0
MDG,1990,99.885
MDG,1995,99.885
MDG,2000,99.874
MDG,2005,99.874
MDG,2010,99.859
MDG,2011,99.859
MDG,2012,99.859
MDG,2013,99.859
MDG,2014,99.859
MDG,2015,99.859
MDG,2016,99.859
MDG,2017,99.859
MDG,2018,99.859
MDG,2019,99.859
MWI,1990,100.0
MWI,1995,100.0
MWI,2000,100.0
MWI,2005,100.0
MWI,2010,100.0
MWI,2011,100.0
MWI,2012,100.0
MWI,2013,100.0
MWI,2014,100.0
MWI,2015,100.0
MWI,2016,100.0
MWI,2017,100.0
MWI,2018,100.0
MWI,2019,100.0
MYS,1990,99.61
MYS,1995,99.082
MYS,2000,99.423
MYS,2005,99.671
MYS,2010,99.695
MYS,2011,98.96
MYS,2012,99.394
MYS,2013,99.654
MYS,2014,97.983
MYS,2015,99.307
MYS,2016,98.975
MYS,2017,95.725
MYS,2018,97.135
MYS,2019,97.157
MLI,1990,100.0
MLI,1995,100.0
MLI,2000,100.0
MLI,2005,100.0
MLI,2010,100.0
MLI,2011,100.0
MLI,2012,100.0
MLI,2013,100.0
MLI,2014,100.0
MLI,2015,100.0
MLI,2016,100.0
MLI,2017,100.0
MLI,2018,100.0
MLI,2019,100.0
MLT,1990,95.754
MLT,1995,95.754
MLT,2000,100.0
MLT,2005,100.0
MLT,2010,100.0
MLT,2011,100.0
MLT,2012,100.0
MLT,2013,100.0
MLT,2014,100.0
MLT,2015,100.0
MLT,2016,99.901
MLT,2017,99.901
MLT,2018,99.901
MLT,2019,99.901
MRT,1990,100.0
MRT,1995,100.0
MRT,2000,100.0
MRT,2005,100.0
MRT,2010,100.0
MRT,2011,100.0
MRT,2012,100.0
MRT,2013,100.0
MRT,2014,100.0
MRT,2015,100.0
MRT,2016,100.0
MRT,2017,100.0
MRT,2018,100.0
MRT,2019,100.0
MUS,1990,99.91
MUS,1995,99.91
MUS,2000,99.912
MUS,2005,99.912
MUS,2010,99.906
MUS,2011,99.906
MUS,2012,99.906
MUS,2013,99.906
MUS,2014,99.906
MUS,2015,99.906
MUS,2016,99.906
MUS,2017,99.906
MUS,2018,99.906
MUS,2019,99.906
MDA,1990,100.0
MDA,1995,100.0
MDA,2000,100.0
MDA,2005,100.0
MDA,2010,100.0
MDA,2011,100.0
MDA,2012,100.0
MDA,2013,100.0
MDA,2014,100.0
MDA,2015,100.0
MDA,2016,99.925
MDA,2017,99.53
MDA,2018,99.771
MDA,2019,98.996
MNG,1990,93.73
MNG,1995,90.584
MNG,2000,95.514
MNG,2005,88.376
MNG,2010,93.279
MNG,2011,98.88
MNG,2012,98.667
MNG,2013,98.262
MNG,2014,97.784
MNG,2015,97.704
MNG,2016,97.089
MNG,2017,95.768
MNG,2018,96.057
MNG,2019,95.76
MAR,1990,99.994
MAR,1995,99.994
MAR,2000,99.998
MAR,2005,99.998
MAR,2010,99.998
MAR,2011,99.998
MAR,2012,99.998
MAR,2013,99.998
MAR,2014,99.991
MAR,2015,99.998
MAR,2016,99.991
MAR,2017,99.998
MAR,2018,99.998
MAR,2019,99.998
MOZ,1990,99.806
MOZ,1995,99.806
MOZ,2000,99.902
MOZ,2005,99.902
MOZ,2010,99.941
MOZ,2011,99.941
MOZ,2012,99.941
MOZ,2013,99.941
MOZ,2014,99.941
MOZ,2015,99.941
MOZ,2016,99.941
MOZ,2017,99.941
MOZ,2018,99.941
MOZ,2019,99.941
MMR,1990,99.939
MMR,1995,99.939
MMR,2000,99.861
MMR,2005,99.861
MMR,2010,99.84
MMR,2011,99.84
MMR,2012,99.84
MMR,2013,99.84
MMR,2014,99.84
MMR,2015,99.84
MMR,2016,99.84
MMR,2017,99.839
MMR,2018,99.839
MMR,2019,99.839
NAM,1990,100.0
NAM,1995,100.0
NAM,2000,100.0
NAM,2005,100.0
NAM,2010,100.0
NAM,2011,100.0
NAM,2012,100.0
NAM,2013,100.0
NAM,2014,100.0
NAM,2015,100.0
NAM,2016,100.0
NAM,2017,100.0
NAM,2018,100.0
NAM,2019,100.0
NPL,1990,100.0
NPL,1995,100.0
NPL,2000,100.0
NPL,2005,100.0
NPL,2010,100.0
NPL,2011,100.0
NPL,2012,100.0
NPL,2013,100.0
NPL,2014,100.0
NPL,2015,100.0
NPL,2016,100.0
NPL,2017,100.0
NPL,2018,100.0
NPL,2019,100.0
NIC,1990,99.963
NIC,1995,99.963
NIC,2000,99.961
NIC,2005,99.961
NIC,2010,99.959
NIC,2011,99.959
NIC,2012,99.959
NIC,2013,99.959
NIC,2014,99.959
NIC,2015,99.959
NIC,2016,99.959
NIC,2017,99.959
NIC,2018,99.959
NIC,2019,99.959
NER,1990,100.0
NER,1995,100.0
NER,2000,100.0
NER,2005,100.0
NER,2010,100.0
NER,2011,100.0
NER,2012,100.0
NER,2013,100.0
NER,2014,100.0
NER,2015,100.0
NER,2016,100.0
NER,2017,100.0
NER,2018,100.0
NER,2019,100.0
NGA,1990,99.977
NGA,1995,99.977
NGA,2000,99.978
NGA,2005,99.978
NGA,2010,99.98
NGA,2011,99.98
NGA,2012,99.98
NGA,2013,99.98
NGA,2014,99.98
NGA,2015,99.98
NGA,2016,99.98
NGA,2017,99.98
NGA,2018,99.98
NGA,2019,99.98
OMN,1990,99.975
OMN,1995,99.975
OMN,2000,99.974
OMN,2005,99.974
OMN,2010,99.981
OMN,2011,99.981
OMN,2012,99.981
OMN,2013,99.981
OMN,2014,99.981
OMN,2015,99.981
OMN,2016,99.981
OMN,2017,99.981
OMN,2018,99.981
OMN,2019,99.981
PAK,1990,99.813
PAK,1995,99.813
PAK,2000,99.827
PAK,2005,99.827
PAK,2010,99.832
PAK,2011,99.832
PAK,2012,99.832
PAK,2013,99.832
PAK,2014,99.832
PAK,2015,99.832
PAK,2016,99.832
PAK,2017,99.832
PAK,2018,99.832
PAK,2019,99.832
PAN,1990,99.852
PAN,1995,99.852
PAN,2000,99.819
PAN,2005,99.819
PAN,2010,99.792
PAN,2011,99.792
PAN,2012,99.792
PAN,2013,99.792
PAN,2014,99.792
PAN,2015,99.792
PAN,2016,99.792
PAN,2017,99.792
PAN,2018,99.792
PAN,2019,99.792
PNG,1990,95.823
PNG,1995,95.642
PNG,2000,98.226
PNG,2005,98.226
PNG,2010,98.384
PNG,2011,98.384
PNG,2012,98.384
PNG,2013,98.384
PNG,2014,98.384
PNG,2015,98.384
PNG,2016,98.384
PNG,2017,98.384
PNG,2018,98.384
PNG,2019,98.384
PRY,1990,100.0
PRY,1995,100.0
PRY,2000,100.0
PRY,2005,100.0
PRY,2010,100.0
PRY,2011,100.0
PRY,2012,100.0
PRY,2013,100.0
PRY,2014,100.0
PRY,2015,99.976
PRY,2016,100.0
PRY,2017,99.976
PRY,2018,100.0
PRY,2019,100.0
PER,1990,98.179
PER,1995,98.18
PER,2000,98.271
PER,2005,98.271
PER,2010,98.41
PER,2011,98.421
PER,2012,98.421
PER,2013,98.412
PER,2014,98.409
PER,2015,98.399
PER,2016,98.399
PER,2017,98.399
PER,2018,98.399
PER,2019,98.399
PHL,1990,97.607
PHL,1995,97.607
PHL,2000,98.414
PHL,2005,98.414
PHL,2010,98.739
PHL,2011,98.709
PHL,2012,98.742
PHL,2013,98.742
PHL,2014,98.724
PHL,2015,98.723
PHL,2016,98.707
PHL,2017,98.634
PHL,2018,98.397
PHL,2019,98.397
QAT,1990,99.991
QAT,1995,99.991
QAT,2000,99.959
QAT,2005,99.959
QAT,2010,99.958
QAT,2011,99.958
QAT,2012,99.958
QAT,2013,99.958
QAT,2014,99.958
QAT,2015,99.958
QAT,2016,99.958
QAT,2017,99.958
QAT,2018,99.958
QAT,2019,99.958
ROU,1990,100.0
ROU,1995,100.0
ROU,2000,100.0
ROU,2005,100.0
ROU,2010,100.0
ROU,2011,100.0
ROU,2012,99.778
ROU,2013,99.77
ROU,2014,99.712
ROU,2015,99.033
ROU,2016,98.711
ROU,2017,98.743
ROU,2018,98.659
ROU,2019,98.002
RUS,1990,94.334
RUS,1995,93.76
RUS,2000,93.544
RUS,2005,90.982
RUS,2010,92.168
RUS,2011,90.547
RUS,2012,90.69
RUS,2013,90.249
RUS,2014,90.738
RUS,2015,83.132
RUS,2016,75.337
RUS,2017,68.777
RUS,2018,70.48
RUS,2019,70.061
RWA,1990,100.0
RWA,1995,100.0
RWA,2000,100.0
RWA,2005,100.0
RWA,2010,100.0
RWA,2011,100.0
RWA,2012,100.0
RWA,2013,100.0
RWA,2014,100.0
RWA,2015,100.0
RWA,2016,100.0
RWA,2017,100.0
RWA,2018,100.0
RWA,2019,100.0
SAU,1990,99.683
SAU,1995,99.683
SAU,2000,99.705
SAU,2005,99.705
SAU,2010,99.739
SAU,2011,99.739
SAU,2012,99.739
SAU,2013,99.739
SAU,2014,99.739
SAU,2015,99.739
SAU,2016,99.739
SAU,2017,99.739
SAU,2018,99.739
SAU,2019,99.739
SEN,1990,99.988
SEN,1995,99.988
SEN,2000,99.986
SEN,2005,99.986
SEN,2010,99.986
SEN,2011,99.986
SEN,2012,99.986
SEN,2013,99.986
SEN,2014,99.986
SEN,2015,99.986
SEN,2016,99.986
SEN,2017,99.986
SEN,2018,99.986
SEN,2019,99.986
SLE,1990,99.911
SLE,1995,99.911
SLE,2000,99.924
SLE,2005,99.924
SLE,2010,99.93
SLE,2011,99.93
SLE,2012,99.93
SLE,2013,99.93
SLE,2014,99.93
SLE,2015,99.93
SLE,2016,99.93
SLE,2017,99.93
SLE,2018,99.93
SLE,2019,99.93
SGP,1990,100.0
SGP,1995,100.0
SGP,2000,100.0
SGP,2005,100.0
SGP,2010,100.0
SGP,2011,100.0
SGP,2012,100.0
SGP,2013,100.0
SGP,2014,100.0
SGP,2015,100.0
SGP,2016,100.0
SGP,2017,100.0
SGP,2018,100.0
SGP,2019,100.0
SVN,1990,100.0
SVN,1995,100.0
SVN,2000,100.0
SVN,2005,100.0
SVN,2010,100.0
SVN,2011,100.0
SVN,2012,99.991
SVN,2013,99.991
SVN,2014,99.97
SVN,2015,99.97
SVN,2016,99.924
SVN,2017,99.918
SVN,2018,99.961
SVN,2019,99.961
SOM,1990,99.791
SOM,1995,99.791
SOM,2000,99.797
SOM,2005,99.797
SOM,2010,99.802
SOM,2011,99.802
SOM,2012,99.802
SOM,2013,99.802
SOM,2014,99.802
SOM,2015,99.802
SOM,2016,99.802
SOM,2017,99.802
SOM,2018,99.802
SOM,2019,99.802
ZAF,1990,99.997
ZAF,1995,99.997
ZAF,2000,99.997
ZAF,2005,99.997
ZAF,2010,99.996
ZAF,2011,99.996
ZAF,2012,99.996
ZAF,2013,99.996
ZAF,2014,99.996
ZAF,2015,99.996
ZAF,2016,99.996
ZAF,2017,99.996
ZAF,2018,99.996
ZAF,2019,99.996
LKA,1990,99.937
LKA,1995,99.937
LKA,2000,99.944
LKA,2005,99.944
LKA,2010,99.942
LKA,2011,99.942
LKA,2012,99.942
LKA,2013,99.942
LKA,2014,99.942
LKA,2015,99.942
LKA,2016,99.942
LKA,2017,99.942
LKA,2018,99.942
LKA,2019,99.942
SDN,1990,99.999
SDN,1995,99.999
SDN,2000,99.999
SDN,2005,99.999
SDN,2010,99.999
SDN,2011,99.999
SDN,2012,99.999
SDN,2013,99.999
SDN,2014,99.999
SDN,2015,99.999
SDN,2016,99.999
SDN,2017,99.999
SDN,2018,99.999
SDN,2019,99.999
SWZ,1990,100.0
SWZ,1995,100.0
SWZ,2000,100.0
SWZ,2005,100.0
SWZ,2010,100.0
SWZ,2011,100.0
SWZ,2012,100.0
SWZ,2013,100.0
SWZ,2014,100.0
SWZ,2015,100.0
SWZ,2016,100.0
SWZ,2017,100.0
SWZ,2018,100.0
SWZ,2019,100.0
SYR,1990,100.0
SYR,1995,100.0
SYR,2000,100.0
SYR,2005,100.0
SYR,2010,100.0
SYR,2011,100.0
SYR,2012,100.0
SYR,2013,100.0
SYR,2014,100.0
SYR,2015,100.0
SYR,2016,100.0
SYR,2017,100.0
SYR,2018,100.0
SYR,2019,100.0
TJK,1990,100.0
TJK,1995,100.0
TJK,2000,100.0
TJK,2005,100.0
TJK,2010,100.0
TJK,2011,100.0
TJK,2012,100.0
TJK,2013,100.0
TJK,2014,100.0
TJK,2015,100.0
TJK,2016,100.0
TJK,2017,100.0
TJK,2018,100.0
TJK,2019,100.0
TZA,1990,99.969
TZA,1995,99.969
TZA,2000,99.973
TZA,2005,99.973
TZA,2010,99.979
TZA,2011,99.979
TZA,2012,99.979
TZA,2013,99.979
TZA,2014,99.979
TZA,2015,99.979
TZA,2016,99.979
TZA,2017,99.979
TZA,2018,99.979
TZA,2019,99.979
THA,1990,99.83
THA,1995,99.83
THA,2000,99.804
THA,2005,99.804
THA,2010,99.734
THA,2011,99.734
THA,2012,99.734
THA,2013,99.734
THA,2014,99.734
THA,2015,99.734
THA,2016,99.734
THA,2017,99.734
THA,2018,99.734
THA,2019,99.734
TLS,1990,100.0
TLS,1995,100.0
TLS,2000,100.0
TLS,2005,100.0
TLS,2010,100.0
TLS,2011,100.0
TLS,2012,100.0
TLS,2013,100.0
TLS,2014,100.0
TLS,2015,100.0
TLS,2016,100.0
TLS,2017,100.0
TLS,2018,100.0
TLS,2019,100.0
TGO,1990,100.0
TGO,1995,100.0
TGO,2000,100.0
TGO,2005,100.0
TGO,2010,100.0
TGO,2011,100.0
TGO,2012,100.0
TGO,2013,100.0
TGO,2014,100.0
TGO,2015,100.0
TGO,2016,100.0
TGO,2017,100.0
TGO,2018,100.0
TGO,2019,100.0
TTO,1990,99.471
TTO,1995,99.471
TTO,2000,99.5
TTO,2005,99.5
TTO,2010,99.484
TTO,2011,99.484
TTO,2012,99.484
TTO,2013,99.484
TTO,2014,99.484
TTO,2015,99.484
TTO,2016,99.484
TTO,2017,99.484
TTO,2018,99.484
TTO,2019,99.484
TUN,1990,99.559
TUN,1995,99.559
TUN,2000,99.588
TUN,2005,99.588
TUN,2010,99.62
TUN,2011,99.62
TUN,2012,99.62
TUN,2013,99.62
TUN,2014,99.62
TUN,2015,99.62
TUN,2016,99.62
TUN,2017,99.62
TUN,2018,99.62
TUN,2019,99.62
TKM,1990,99.958
TKM,1995,99.971
TKM,2000,100.0
TKM,2005,100.0
TKM,2010,100.0
TKM,2011,100.0
TKM,2012,100.0
TKM,2013,100.0
TKM,2014,100.0
TKM,2015,100.0
TKM,2016,100.0
TKM,2017,100.0
TKM,2018,100.0
TKM,2019,100.0
UGA,1990,100.0
UGA,1995,100.0
UGA,2000,100.0
UGA,2005,100.0
UGA,2010,100.0
UGA,2011,100.0
UGA,2012,100.0
UGA,2013,100.0
UGA,2014,100.0
UGA,2015,100.0
UGA,2016,100.0
UGA,2017,100.0
UGA,2018,100.0
UGA,2019,100.0
UKR,1990,98.407
UKR,1995,98.394
UKR,2000,99.954
UKR,2005,99.954
UKR,2010,99.922
UKR,2011,99.825
UKR,2012,99.897
UKR,2013,99.653
UKR,2014,99.55
UKR,2015,99.51
UKR,2016,96.701
UKR,2017,96.832
UKR,2018,96.503
UKR,2019,96.299
ARE,1990,98.637
ARE,1995,98.637
ARE,2000,99.008
ARE,2005,99.008
ARE,2010,99.303
ARE,2011,99.303
ARE,2012,99.303
ARE,2013,99.303
ARE,2014,99.303
ARE,2015,99.303
ARE,2016,99.303
ARE,2017,99.303
ARE,2018,99.303
ARE,2019,99.303
URY,1990,42.488
URY,1995,39.985
URY,2000,38.233
URY,2005,23.058
URY,2010,28.792
URY,2011,30.711
URY,2012,25.285
URY,2013,45.605
URY,2014,33.79
URY,2015,33.997
URY,2016,33.222
URY,2017,27.69
URY,2018,27.755
URY,2019,26.537
UZB,1990,100.0
UZB,1995,100.0
UZB,2000,100.0
UZB,2005,100.0
UZB,2010,100.0
UZB,2011,100.0
UZB,2012,100.0
UZB,2013,100.0
UZB,2014,100.0
UZB,2015,100.0
UZB,2016,100.0
UZB,2017,100.0
UZB,2018,100.0
UZB,2019,100.0
VEN,1990,99.799
VEN,1995,99.799
VEN,2000,99.779
VEN,2005,99.779
VEN,2010,99.749
VEN,2011,99.749
VEN,2012,99.749
VEN,2013,99.749
VEN,2014,99.749
VEN,2015,99.749
VEN,2016,99.749
VEN,2017,99.749
VEN,2018,99.749
VEN,2019,99.749
VNM,1990,99.364
VNM,1995,99.154
VNM,2000,99.355
VNM,2005,99.355
VNM,2010,99.357
VNM,2011,98.259
VNM,2012,97.389
VNM,2013,98.853
VNM,2014,93.712
VNM,2015,93.542
VNM,2016,98.255
VNM,2017,90.654
VNM,2018,92.088
VNM,2019,92.366
YEM,1990,99.995
YEM,1995,99.995
YEM,2000,99.995
YEM,2005,99.995
YEM,2010,99.882
YEM,2011,99.882
YEM,2012,99.882
YEM,2013,99.882
YEM,2014,99.882
YEM,2015,99.882
YEM,2016,99.882
YEM,2017,99.882
YEM,2018,99.882
YEM,2019,99.882
ZMB,1990,100.0
ZMB,1995,100.0
ZMB,2000,100.0
ZMB,2005,100.0
ZMB,2010,100.0
ZMB,2011,100.0
ZMB,2012,100.0
ZMB,2013,100.0
ZMB,2014,100.0
ZMB,2015,100.0
ZMB,2016,100.0
ZMB,2017,100.0
ZMB,2018,100.0
ZMB,2019,100.0
ZWE,1990,100.0
ZWE,1995,100.0
ZWE,2000,100.0
ZWE,2005,100.0
ZWE,2010,100.0
ZWE,2011,100.0
ZWE,2012,100.0
ZWE,2013,100.0
ZWE,2014,100.0
ZWE,2015,100.0
ZWE,2016,100.0
ZWE,2017,100.0
ZWE,2018,100.0
ZWE,2019,100.0
WLD,1990,97.216
WLD,1995,96.877
WLD,2000,97.096
WLD,2005,96.298
WLD,2010,94.834
WLD,2011,95.135
WLD,2012,94.25
WLD,2013,93.94
WLD,2014,93.23
WLD,2015,92.666
WLD,2016,91.586
WLD,2017,91.561
WLD,2018,91.659
WLD,2019,91.511
MAC,1990,100.0
MAC,1995,100.0
MAC,2000,100.0
MAC,2005,100.0
MAC,2010,100.0
MAC,2011,100.0
MAC,2012,100.0
MAC,2013,100.0
MAC,2014,100.0
MAC,2015,100.0
MAC,2016,100.0
MAC,2017,100.0
MAC,2018,100.0
MAC,2019,100.0
SRB,1990,100.0
SRB,1995,100.0
SRB,2000,100.0
SRB,2005,100.0
SRB,2010,100.0
SRB,2011,100.0
SRB,2012,100.0
SRB,2013,100.0
SRB,2014,100.0
SRB,2015,100.0
SRB,2016,100.0
SRB,2017,100.0
SRB,2018,100.0
SRB,2019,100.0
MNE,1990,99.999
MNE,1995,99.999
MNE,2000,99.997
MNE,2005,99.997
MNE,2010,99.996
MNE,2011,99.996
MNE,2012,99.996
MNE,2013,99.996
MNE,2014,99.996
MNE,2015,99.996
MNE,2016,99.996
MNE,2017,99.996
MNE,2018,99.996
MNE,2019,99.996
G20,1990,96.546
G20,1995,96.081
G20,2000,96.16
G20,2005,95.034
G20,2010,92.419
G20,2011,92.891
G20,2012,91.553
G20,2013,91.028
G20,2014,90.092
G20,2015,89.181
G20,2016,87.449
G20,2017,87.635
G20,2018,87.745
G20,2019,87.524
EU28,1990,94.425
EU28,1995,93.027
EU28,2000,94.439
EU28,2005,92.492
EU28,2010,90.101
EU28,2011,91.776
EU28,2012,87.392
EU28,2013,85.857
EU28,2014,79.926
EU28,2015,81.788
EU28,2016,75.342
EU28,2017,75.17
EU28,2018,75.797
EU28,2019,74.552
OECD,1990,89.324
OECD,1995,87.852
OECD,2000,87.516
OECD,2005,84.218
OECD,2010,74.495
OECD,2011,75.973
OECD,2012,71.496
OECD,2013,69.905
OECD,2014,66.592
OECD,2015,66.191
OECD,2016,61.633
OECD,2017,62.204
OECD,2018,62.466
OECD,2019,61.666
OECDE,1990,94.318
OECDE,1995,92.918
OECDE,2000,94.359
OECDE,2005,92.21
OECDE,2010,90.271
OECDE,2011,91.902
OECDE,2012,87.721
OECDE,2013,86.307
OECDE,2014,80.636
OECDE,2015,82.548
OECDE,2016,76.575
OECDE,2017,76.093
OECDE,2018,76.784
OECDE,2019,75.598
TUR,1990,26.677
TUR,1995,26.704
TUR,2000,27.667
TUR,2005,26.673
TUR,2010,30.004
TUR,2011,28.611
TUR,2012,28.127
TUR,2013,28.844
TUR,2014,28.785
TUR,2015,29.597
TUR,2016,28.717
TUR,2017,27.159
TUR,2018,27.403
TUR,2019,26.851
PSE,1990,31.202
PSE,1995,34.314
PSE,2000,33.136
PSE,2005,34.397
PSE,2010,37.666
PSE,2011,35.372
PSE,2012,34.264
PSE,2013,37.444
PSE,2014,36.054
PSE,2015,36.774
PSE,2016,32.766
PSE,2017,33.442
PSE,2018,33.184
PSE,2019,32.556
TWN,1990,24.673
TWN,1995,23.991
TWN,2000,24.564
TWN,2005,24.498
TWN,2010,22.916
TWN,2011,25.592
TWN,2012,25.789
TWN,2013,27.192
TWN,2014,26.912
TWN,2015,26.357
TWN,2016,23.396
TWN,2017,23.447
TWN,2018,23.803
TWN,2019,23.534
EA19,1990,19.754
EA19,1995,18.367
EA19,2000,17.376
EA19,2005,15.891
EA19,2010,15.785
EA19,2011,15.983
EA19,2012,14.31
EA19,2013,13.855
EA19,2014,12.749
EA19,2015,13.281
EA19,2016,12.103
EA19,2017,12.256
EA19,2018,12.326
EA19,2019,12.208
EU27_2020,1990,21.445
EU27_2020,1995,20.165
EU27_2020,2000,18.683
EU27_2020,2005,17.294
EU27_2020,2010,17.097
EU27_2020,2011,17.37
EU27_2020,2012,15.574
EU27_2020,2013,15.025
EU27_2020,2014,14.211
EU27_2020,2015,14.438
EU27_2020,2016,13.294
EU27_2020,2017,13.559
EU27_2020,2018,13.605
EU27_2020,2019,13.475
TUR,1990,99.86
TUR,1995,99.86
TUR,2000,99.86
TUR,2005,99.86
TUR,2010,99.871
TUR,2011,99.871
TUR,2012,99.871
TUR,2013,99.871
TUR,2014,99.871
TUR,2015,99.871
TUR,2016,99.871
TUR,2017,99.871
TUR,2018,99.871
TUR,2019,99.871
PSE,1990,100.0
PSE,1995,100.0
PSE,2000,100.0
PSE,2005,100.0
PSE,2010,100.0
PSE,2011,100.0
PSE,2012,100.0
PSE,2013,100.0
PSE,2014,100.0
PSE,2015,100.0
PSE,2016,100.0
PSE,2017,100.0
PSE,2018,100.0
PSE,2019,100.0
TWN,1990,99.801
TWN,1995,99.801
TWN,2000,99.807
TWN,2005,99.807
TWN,2010,99.819
TWN,2011,99.819
TWN,2012,99.819
TWN,2013,99.819
TWN,2014,99.819
TWN,2015,99.819
TWN,2016,99.819
TWN,2017,99.819
TWN,2018,99.819
TWN,2019,99.819
EA19,1990,94.266
EA19,1995,92.744
EA19,2000,94.984
EA19,2005,92.95
EA19,2010,90.484
EA19,2011,92.491
EA19,2012,88.271
EA19,2013,86.439
EA19,2014,78.412
EA19,2015,83.589
EA19,2016,75.101
EA19,2017,74.348
EA19,2018,75.932
EA19,2019,74.526
EU27_2020,1990,94.402
EU27_2020,1995,92.958
EU27_2020,2000,94.591
EU27_2020,2005,92.758
EU27_2020,2010,90.682
EU27_2020,2011,92.253
EU27_2020,2012,88.607
EU27_2020,2013,87.094
EU27_2020,2014,81.141
EU27_2020,2015,84.772
EU27_2020,2016,77.743
EU27_2020,2017,77.769
EU27_2020,2018,78.641
EU27_2020,2019,77.473
