date,name,PM10,PM2.5,O3,NO2,CO,SO2
2023-05-12,종로구,51,28,0.0491,0.0301,0.56,0.005
2023-05-12,중구,53,36,0.028,0.0428,0.61,0.0052
2023-05-12,중랑구,51,32,0.0497,0.0279,0.48,0.0038
2023-05-11,평균,49,25,0.0529,0.0249,0.46,0.004
2023-05-11,강남구,48,24,0.0534,0.03,0.45,0.0038
2023-05-11,강동구,45,25,0.0435,0.0236,0.43,0.003
2023-05-11,강북구,46,23,0.0656,0.0134,0.44,0.0031
2023-05-11,강서구,56,24,0.0542,0.0288,0.51,0.0045
2023-05-11,관악구,52,28,0.0516,0.0314,0.57,0.0041
2023-05-11,광진구,46,24,0.0501,0.0243,0.28,0.0033
2023-05-11,구로구,54,24,0.0432,0.0234,0.39,0.004
2023-05-11,금천구,43,26,0.0492,0.0231,0.5,0.0041
2023-05-11,노원구,45,26,0.0535,0.0208,0.46,0.0035
2023-05-11,도봉구,46,23,0.0624,0.0147,0.46,0.0037
2023-05-11,동대문구,50,28,0.0581,0.0219,0.48,0.0047
2023-05-11,동작구,44,24,0.0585,0.0222,0.43,0.0036
2023-05-11,마포구,46,30,0.0568,0.0242,0.49,0.0061
2023-05-11,서대문구,46,23,0.0605,0.0114,0.36,0.0042
2023-05-11,서초구,59,26,0.0447,0.0302,0.44,0.0037
2023-05-11,성동구,48,25,0.0521,0.0286,0.43,0.0038
2023-05-11,성북구,54,24,0.0568,0.0224,0.44,0.0034
2023-05-11,송파구,54,29,0.0363,0.0478,0.53,0.0037
2023-05-11,양천구,49,29,0.0486,0.0294,0.53,0.0044
2023-05-11,영등포구,46,22,0.0473,0.0337,0.49,0.0043
2023-05-11,용산구,54,29,0.0524,0.0297,0.54,0.0047
2023-05-11,은평구,49,24,0.0565,0.0185,0.42,0.0032
2023-05-11,종로구,47,24,0.0573,0.022,0.51,0.0049
2023-05-11,중구,43,25,0.0525,0.0258,0.48,0.0048
2023-05-11,중랑구,45,27,0.0581,0.0204,0.41,0.0034
2023-05-10,평균,54,32,0.0475,0.0261,0.46,0.0036
2023-05-10,강남구,51,27,0.051,0.0317,0.46,0.0037
2023-05-10,강동구,49,29,0.0408,0.0259,0.44,0.0029
2023-05-10,강북구,47,26,0.055,0.0157,0.48,0.0027
2023-05-10,강서구,70,38,0.0525,0.0269,0.49,0.0041
2023-05-10,관악구,62,36,0.0513,0.0322,0.56,0.0041
2023-05-10,광진구,49,29,0.0469,0.0272,0.3,0.0031
2023-05-10,구로구,66,39,0.0418,0.0219,0.38,0.0037
2023-05-10,금천구,51,34,0.0439,0.0226,0.49,0.0033
2023-05-10,노원구,46,28,0.0484,0.0219,0.46,0.0031
2023-05-10,도봉구,49,32,0.0358,0.0209,,0.0032
2023-05-10,동대문구,53,30,0.05,0.0246,0.51,0.0043
2023-05-10,동작구,50,31,0.0539,0.0257,0.44,0.0034
2023-05-10,마포구,51,36,0.0517,0.0263,0.48,0.0054
2023-05-10,서대문구,54,30,0.0513,0.014,0.39,0.004
2023-05-10,서초구,59,37,0.0337,0.0313,0.42,0.0031
2023-05-10,성동구,52,29,0.0492,0.0301,0.45,0.0035
2023-05-10,성북구,56,28,0.0473,0.0277,0.46,0.003
2023-05-10,송파구,53,30,0.043,0.0362,0.47,0.003
2023-05-10,양천구,62,43,0.0498,0.0251,0.48,0.0038
2023-05-10,영등포구,54,30,0.046,0.0338,0.48,0.0039
2023-05-10,용산구,54,32,0.0481,0.0313,0.53,0.0042
2023-05-10,은평구,55,32,0.0472,0.0224,0.44,0.0026
2023-05-10,종로구,51,28,0.0527,0.0248,0.55,0.0042
2023-05-10,중구,48,31,0.0453,0.0294,0.5,0.0044
2023-05-10,중랑구,50,30,0.0521,0.0235,0.44,0.0029
2023-05-09,평균,49,28,0.0453,0.0287,0.46,0.0035
2023-05-09,강남구,46,26,0.0486,0.0326,0.46,0.0037
2023-05-09,강동구,47,29,0.0379,0.028,0.44,0.0031
2023-05-09,강북구,48,27,0.0496,0.0213,0.51,0.003
2023-05-09,강서구,61,32,0.0521,0.0272,0.47,0.0037
2023-05-09,관악구,50,28,0.0516,0.0287,0.52,0.0038
2023-05-09,광진구,47,29,0.0436,0.0295,0.31,0.0032
2023-05-09,구로구,54,28,0.0401,0.0237,0.37,0.0037
2023-05-09,금천구,42,26,0.0505,0.0201,0.44,0.0036
2023-05-09,노원구,49,30,0.045,0.0273,0.51,0.0036
2023-05-09,도봉구,44,26,0.0482,0.0211,,0.0035
2023-05-09,동대문구,51,28,0.0446,0.0314,0.53,0.004
2023-05-09,동작구,43,25,0.0568,0.0215,0.41,0.0034
2023-05-09,마포구,47,33,0.0491,0.0299,0.47,0.0041
2023-05-09,서대문구,49,27,0.0473,0.0165,0.39,0.0038
2023-05-09,서초구,54,27,0.0296,0.0399,0.42,0.0032
2023-05-09,성동구,48,26,0.0461,0.0311,0.43,0.0032
2023-05-09,성북구,65,28,0.0371,0.0334,0.54,0.0031
2023-05-09,송파구,50,29,0.031,0.0494,0.5,0.0031
2023-05-09,양천구,48,31,0.05,0.0243,0.46,0.0036
2023-05-09,영등포구,46,25,0.0468,0.03,0.45,0.0036
2023-05-09,용산구,52,30,0.049,0.0303,0.51,0.0039
2023-05-09,은평구,52,29,0.0448,0.0269,0.44,0.0027
2023-05-09,종로구,48,27,0.0454,0.0306,0.55,0.0037
2023-05-09,중구,44,28,0.0427,0.0315,0.49,0.0036
2023-05-09,중랑구,47,31,0.0442,0.0305,0.48,0.0031
2023-05-08,평균,34,22,0.0294,0.0239,0.4,0.0028
2023-05-08,강남구,35,23,0.0327,0.0257,0.37,0.0031
2023-05-08,강동구,36,25,0.0231,0.0254,0.35,0.0026
2023-05-08,강북구,35,22,0.0406,0.0134,0.42,0.0025
2023-05-08,강서구,42,23,0.0327,0.0271,0.46,0.0031
2023-05-08,관악구,38,25,0.0328,0.0285,0.48,0.0028
2023-05-08,광진구,34,22,0.0337,0.0226,0.23,0.0027
2023-05-08,구로구,32,18,0.0266,0.0228,0.35,0.0031
2023-05-08,금천구,31,22,0.0329,0.0184,0.42,0.003
2023-05-08,노원구,34,25,0.033,0.0206,0.42,0.003
2023-05-08,도봉구,30,18,0.0368,0.0159,,0.003
2023-05-08,동대문구,37,22,0.0318,0.0252,0.43,0.0031
2023-05-08,동작구,28,,0.012,0.0295,0.41,0.002
2023-05-08,마포구,,,0.0144,0.0237,0.39,0.0023
2023-05-08,서대문구,26,17,0.0255,0.0111,0.35,0.0034
2023-05-08,서초구,37,20,0.0224,0.0295,0.35,0.0029
2023-05-08,성동구,36,21,0.0329,0.0253,0.35,0.0026
2023-05-08,성북구,,21,0.032,0.0242,0.46,0.0025
2023-05-08,송파구,41,26,0.0224,0.0352,0.44,0.0026
2023-05-08,양천구,32,24,0.021,0.0264,0.46,0.0029
2023-05-08,영등포구,34,21,0.0314,0.0291,0.42,0.0029
2023-05-08,용산구,38,26,0.0309,0.0291,0.44,0.0032
2023-05-08,은평구,32,18,0.037,0.0156,0.31,0.0022
2023-05-08,종로구,33,22,0.0315,0.0261,0.52,0.0028
2023-05-08,중구,30,22,0.0291,0.0276,0.42,0.0027
2023-05-08,중랑구,33,24,0.0362,0.0202,0.36,0.0023
2023-05-07,평균,31,24,0.0397,0.0108,0.33,0.0022
2023-05-07,강남구,33,24,0.0422,0.0113,0.29,0.0026
2023-05-07,강동구,33,27,0.0336,0.0107,0.29,0.0021
2023-05-07,강북구,34,23,0.0374,0.0079,0.37,0.0018
2023-05-07,강서구,37,23,0.0417,0.0128,0.42,0.0019
2023-05-07,관악구,38,29,0.0398,0.0152,0.42,0.0019
2023-05-07,광진구,30,24,0.0436,0.0087,0.18,0.0023
2023-05-07,구로구,27,20,0.0342,0.0101,0.29,0.0025
2023-05-07,금천구,32,27,0.0315,0.0092,0.36,0.0025
2023-05-07,노원구,32,27,0.039,0.0111,0.36,0.0021
2023-05-07,도봉구,25,19,0.0373,0.0093,,0.002
2023-05-07,동대문구,32,24,0.0427,0.01,0.34,0.0025
2023-05-07,동작구,33,,0.0401,0.0132,0.32,0.0019
2023-05-07,마포구,,,0.0404,0.012,0.36,0.0029
2023-05-07,서대문구,25,17,0.0453,0.0049,0.19,0.0022
2023-05-07,서초구,27,21,0.0372,0.0112,0.27,0.0024
2023-05-07,성동구,32,22,0.0455,0.0069,0.27,0.0021
2023-05-07,성북구,30,22,0.0385,0.0138,0.39,0.0021
2023-05-07,송파구,36,27,0.0419,0.0122,0.36,0.0019
2023-05-07,양천구,31,26,0.0364,0.0123,0.37,0.0023
2023-05-07,영등포구,32,23,0.0389,0.0141,0.36,0.0021
2023-05-07,용산구,33,29,0.0427,0.0124,0.36,0.0025
2023-05-07,은평구,28,18,0.0394,0.0078,0.25,0.0016
2023-05-07,종로구,28,24,0.0438,0.01,0.4,0.002
2023-05-07,중구,28,24,0.036,0.0154,0.34,0.0022
2023-05-07,중랑구,30,26,0.0428,0.0078,0.28,0.0019
2023-05-06,평균,12,7,0.0408,0.0071,0.3,0.0021
2023-05-06,강남구,12,8,0.0443,0.0086,0.27,0.0025
2023-05-06,강동구,15,14,0.0357,0.0063,0.26,0.0021
2023-05-06,강북구,14,7,0.0406,0.0064,0.33,0.0018
2023-05-06,강서구,18,7,0.0413,0.0082,0.39,0.002
2023-05-06,관악구,13,8,0.0405,0.0081,0.34,0.0018
2023-05-06,광진구,15,8,0.0445,0.0067,0.2,0.0024
2023-05-06,구로구,9,6,0.0362,0.0055,0.26,0.0024
2023-05-06,금천구,15,8,0.0391,0.0063,0.35,0.0026
2023-05-06,노원구,12,9,0.0431,0.0065,0.31,0.0021
2023-05-06,도봉구,10,7,0.0422,0.0063,,0.0022
2023-05-06,동대문구,32,8,0.0396,0.0081,0.33,0.0024
2023-05-06,동작구,14,3,0.0447,0.0074,0.27,0.0019
2023-05-06,마포구,5,1,0.0402,0.0082,0.32,0.0022
2023-05-06,서대문구,10,6,0.0465,0.0037,0.24,0.0018
2023-05-06,서초구,14,8,0.0403,0.0061,0.26,0.0025
2023-05-06,성동구,12,8,0.0443,0.0055,0.25,0.0021
2023-05-06,성북구,13,9,0.0408,0.0103,0.38,0.0018
2023-05-06,송파구,16,9,0.0428,0.0092,0.34,0.002
2023-05-06,양천구,12,8,0.0355,0.0089,0.35,0.0022
2023-05-06,영등포구,5,2,0.0355,0.0066,0.31,0.002
2023-05-06,용산구,13,10,0.0439,0.0064,0.31,0.0025
2023-05-06,은평구,5,1,0.0431,0.004,0.28,0.0013
2023-05-06,종로구,4,1,0.0381,0.006,0.34,0.002
2023-05-06,중구,15,8,0.0344,0.0111,0.33,0.0021
2023-05-06,중랑구,7,2,0.0435,0.0063,0.25,0.0018
2023-05-05,평균,11,4,0.0216,0.0103,0.31,0.0023
2023-05-05,강남구,12,6,0.0213,0.0124,0.29,0.0026
2023-05-05,강동구,11,4,0.0194,0.0076,0.26,0.0022
2023-05-05,강북구,14,5,0.023,0.009,0.34,0.0019
2023-05-05,강서구,12,5,0.0189,0.0116,0.35,0.0022
2023-05-05,관악구,17,5,0.0206,0.0109,0.35,0.0025
2023-05-05,광진구,14,4,0.0265,0.0108,0.21,0.0025
2023-05-05,구로구,4,2,0.0237,0.0086,0.27,0.0024
2023-05-05,금천구,14,6,0.0192,0.0091,0.35,0.0026
2023-05-05,노원구,11,6,0.023,0.0089,0.31,0.0022
2023-05-05,도봉구,9,4,0.0214,0.0086,,0.003
2023-05-05,동대문구,14,5,0.0185,0.0111,0.34,0.0027
2023-05-05,동작구,8,4,0.0243,0.0085,0.27,0.002
2023-05-05,마포구,16,6,0.0173,0.0118,0.33,0.0024
2023-05-05,서대문구,8,2,0.0286,0.0053,0.31,0.002
2023-05-05,서초구,7,3,0.0251,0.0099,0.27,0.0025
2023-05-05,성동구,10,6,0.0215,0.0108,0.26,0.0021
2023-05-05,성북구,9,4,0.0256,0.0132,0.37,0.0019
2023-05-05,송파구,11,5,0.0221,0.0105,0.33,0.0022
2023-05-05,양천구,11,3,0.0184,0.0117,0.34,0.0024
2023-05-05,영등포구,11,3,0.0168,0.0143,0.33,0.0022
2023-05-05,용산구,10,7,0.0222,0.0098,0.32,0.0027
2023-05-05,은평구,10,3,0.0272,0.0076,0.33,0.0014
2023-05-05,종로구,9,3,0.0177,0.0108,0.38,0.0024
2023-05-05,중구,9,5,0.0166,0.0139,0.33,0.0023
2023-05-05,중랑구,13,5,0.0216,0.0107,0.27,0.002
2023-05-04,평균,41,21,0.0435,0.0154,0.36,0.0027
2023-05-04,강남구,41,22,0.0466,0.0183,0.31,0.003
2023-05-04,강동구,40,22,0.0376,0.0123,0.27,0.0025
2023-05-04,강북구,41,23,0.0477,0.0105,0.35,0.002
2023-05-04,강서구,50,24,0.0466,0.019,0.44,0.0027
2023-05-04,관악구,45,24,0.0466,0.0187,0.4,0.0029
2023-05-04,광진구,40,19,0.0433,0.0138,0.21,0.0026
2023-05-04,구로구,40,18,0.0418,0.0131,0.3,0.0029
2023-05-04,금천구,38,22,0.0409,0.0127,0.36,0.0029
2023-05-04,노원구,41,24,0.047,0.0125,0.34,0.0026
2023-05-04,도봉구,38,20,0.0451,0.0113,,0.003
2023-05-04,동대문구,44,21,0.0467,0.0142,0.35,0.0031
2023-05-04,동작구,40,22,0.0462,0.0161,0.31,0.0025
2023-05-04,마포구,39,24,0.0475,0.0163,0.37,0.0027
2023-05-04,서대문구,37,18,0.0496,0.0079,0.36,0.0028
2023-05-04,서초구,47,21,0.034,0.0207,0.32,0.0028
2023-05-04,성동구,42,23,0.049,0.0139,0.28,0.003
2023-05-04,성북구,44,21,0.0446,0.0183,0.35,0.0023
2023-05-04,송파구,49,24,0.0407,0.0256,0.37,0.0028
2023-05-04,양천구,43,21,0.0416,0.0184,0.39,0.0028
2023-05-04,영등포구,40,19,0.0329,0.0218,0.35,0.0026
2023-05-04,용산구,44,25,0.0476,0.0169,0.36,0.0032
2023-05-04,은평구,36,17,0.0371,0.0067,0.63,0.002
2023-05-04,종로구,40,19,0.0451,0.0146,0.48,0.0029
2023-05-04,중구,37,21,0.0447,0.0197,0.37,0.0027
2023-05-04,중랑구,40,20,0.0371,0.0128,0.27,0.0021
2023-05-03,평균,39,17,0.0381,0.0256,0.42,0.0032
2023-05-03,강남구,38,17,0.0421,0.0283,0.38,0.0036
2023-05-03,강동구,38,17,0.0353,0.0226,0.33,0.0029
2023-05-03,강북구,33,15,0.0434,0.018,0.41,0.0026
2023-05-03,강서구,49,20,0.0077,0.0519,0.59,0.003
2023-05-03,관악구,41,23,,0.034,0.5,0.0033
2023-05-03,광진구,37,15,0.0394,0.0225,0.26,0.0029
2023-05-03,구로구,41,15,0.035,0.0217,0.35,0.0035
2023-05-03,금천구,34,17,0.0442,0.0175,0.38,0.0036
2023-05-03,노원구,36,18,0.0464,0.0189,0.38,0.0033
2023-05-03,도봉구,36,16,0.0469,0.0157,0.57,0.0031
2023-05-03,동대문구,41,16,0.0417,0.0245,0.41,0.0037
2023-05-03,동작구,37,18,0.0417,0.0237,0.39,0.0031
2023-05-03,마포구,41,20,0.0385,0.0275,0.45,0.0037
2023-05-03,서대문구,35,12,0.0483,0.0107,0.34,0.0034
2023-05-03,서초구,48,17,0.0182,0.0378,0.44,0.0029
2023-05-03,성동구,38,17,0.0385,0.0261,0.36,0.0033
2023-05-03,성북구,41,16,0.0413,0.0236,0.39,0.0029
2023-05-03,송파구,46,19,0.03,0.044,0.47,0.0033
2023-05-03,양천구,41,18,0.0347,0.0275,0.46,0.0036
2023-05-03,영등포구,39,16,0.035,0.0321,0.45,0.0035
2023-05-03,용산구,43,20,0.0416,0.0267,0.44,0.0039
2023-05-03,은평구,26,12,0.0332,0.0184,0.5,0.0025
2023-05-03,종로구,38,16,0.0422,0.0234,0.49,0.0035
2023-05-03,중구,32,17,0.0423,0.0244,0.4,0.0033
2023-05-03,중랑구,36,17,0.0456,0.0191,0.33,0.0028
2023-05-02,평균,30,12,0.0335,0.0258,0.4,0.0029
2023-05-02,강남구,28,12,0.018,0.0325,0.36,0.0031
2023-05-02,강동구,30,14,0.0303,0.0241,0.33,0.0026
2023-05-02,강북구,29,10,0.0465,0.0147,0.39,0.0024
2023-05-02,강서구,37,12,0.0394,0.0273,0.43,0.0027
2023-05-02,관악구,33,15,,0.031,0.47,0.0033
2023-05-02,광진구,29,11,0.0342,0.0242,0.27,0.0026
2023-05-02,구로구,33,12,0.0136,0.0303,0.38,0.003
2023-05-02,금천구,26,13,0.0378,0.0196,0.41,0.0032
2023-05-02,노원구,29,14,0.0384,0.0233,0.4,0.003
2023-05-02,도봉구,25,11,0.0439,0.0168,0.45,0.0027
2023-05-02,동대문구,31,11,0.0386,0.0245,0.4,0.0032
2023-05-02,동작구,29,12,0.0362,0.0267,0.37,0.0028
2023-05-02,마포구,29,14,0.0375,0.0272,0.41,0.0032
2023-05-02,서대문구,17,7,0.032,0.009,0.35,0.004
2023-05-02,서초구,34,12,0.0103,0.0365,0.41,0.0021
2023-05-02,성동구,31,11,0.0347,0.0284,0.35,0.003
2023-05-02,성북구,31,10,0.0349,0.0268,0.4,0.0026
2023-05-02,송파구,35,15,0.0218,0.0392,0.44,0.0027
2023-05-02,양천구,31,13,0.0317,0.0281,0.43,0.003
2023-05-02,영등포구,31,10,0.0314,0.0334,0.41,0.0029
2023-05-02,용산구,34,16,0.0346,0.0297,0.43,0.0034
2023-05-02,은평구,29,10,0.046,0.0146,0.41,0.0025
2023-05-02,종로구,28,11,0.0374,0.0263,0.48,0.0031
2023-05-02,중구,26,12,0.0356,0.0283,0.39,0.003
2023-05-02,중랑구,28,13,0.0384,0.0215,0.33,0.0025
2023-05-01,평균,43,17,0.0418,0.0133,0.36,0.0026
2023-05-01,강남구,40,16,0.0444,0.0161,0.32,0.003
2023-05-01,강동구,42,16,0.0365,0.0139,0.31,0.0024
2023-05-01,강북구,41,14,0.0443,0.0094,0.38,0.0022
2023-05-01,강서구,47,16,0.0434,0.0153,0.36,0.0026
2023-05-01,관악구,72,25,,0.0105,0.45,0.0021
2023-05-01,광진구,41,15,0.04,0.0152,0.29,0.0024
2023-05-01,구로구,46,18,0.0355,0.0126,0.3,0.0029
2023-05-01,금천구,38,17,0.0408,0.0118,0.37,0.0029
2023-05-01,노원구,41,18,0.0393,0.014,0.39,0.0026
2023-05-01,도봉구,41,17,0.0438,0.0091,0.5,0.0027
2023-05-01,동대문구,43,16,0.0446,0.0126,0.36,0.003
2023-05-01,동작구,38,15,0.0464,0.0124,0.3,0.0023
2023-05-01,마포구,37,18,0.0414,0.0158,0.36,0.0027
2023-05-01,서대문구,42,15,0.0449,0.0074,0.3,0.0032
2023-05-01,서초구,41,17,0.0377,0.0124,0.33,0.002
2023-05-01,성동구,41,15,0.0431,0.0158,0.31,0.0023
2023-05-01,성북구,48,17,0.0413,0.015,0.36,0.0024
2023-05-01,송파구,44,17,0.0436,0.0163,0.37,0.0023
2023-05-01,양천구,40,15,0.0364,0.0156,0.38,0.0028
2023-05-01,영등포구,37,12,0.0394,0.016,0.34,0.0026
2023-05-01,용산구,43,18,0.0444,0.0155,0.39,0.003
2023-05-01,은평구,44,20,0.0427,0.0087,0.46,0.0023
2023-05-01,종로구,41,16,0.045,0.0123,0.38,0.0026
2023-05-01,중구,36,15,0.0428,0.0146,0.35,0.0028
2023-05-01,중랑구,41,17,0.0419,0.0145,0.33,0.0022
2023-04-30,평균,37,13,0.0462,0.0097,0.34,0.0025
2023-04-30,강남구,35,13,0.0495,0.0102,0.3,0.0029
2023-04-30,강동구,35,13,0.0426,0.0087,0.29,0.0024
2023-04-30,강북구,39,12,0.0503,0.0087,0.37,0.0022
2023-04-30,강서구,46,14,0.0501,0.0102,0.35,0.0024
2023-04-30,관악구,43,16,0.0478,0.01,0.38,0.0023
2023-04-30,광진구,36,11,0.0456,0.0105,0.27,0.0023
2023-04-30,구로구,43,13,0.0412,0.0075,0.29,0.0028
2023-04-30,금천구,37,15,0.0454,0.0102,0.36,0.0029
2023-04-30,노원구,36,15,0.0466,0.0111,0.37,0.0025
2023-04-30,도봉구,36,12,0.0453,0.0083,,0.0026
2023-04-30,동대문구,37,11,0.0471,0.0101,0.36,0.0029
2023-04-30,동작구,36,12,0.0517,0.0086,0.29,0.0023
2023-04-30,마포구,34,15,0.0468,0.0118,0.35,0.0028
2023-04-30,서대문구,14,5,0.033,0.0056,0.32,0.0026
2023-04-30,서초구,37,12,0.0435,0.006,0.32,0.0018
2023-04-30,성동구,36,11,0.049,0.0108,0.29,0.0023
2023-04-30,성북구,43,14,0.0446,0.012,0.38,0.0023
2023-04-30,송파구,39,15,0.0507,0.0103,0.34,0.0023
2023-04-30,양천구,38,12,0.0431,0.0104,0.36,0.0026
2023-04-30,영등포구,34,10,0.0451,0.0101,0.33,0.0025
2023-04-30,용산구,41,16,0.0506,0.0101,0.36,0.003
2023-04-30,은평구,43,14,0.0465,0.007,0.47,0.0022
2023-04-30,종로구,36,12,0.0485,0.0096,0.35,0.0026
2023-04-30,중구,32,12,0.0453,0.0119,0.35,0.0026
2023-04-30,중랑구,36,13,0.0447,0.0126,0.33,0.0022
2023-04-29,평균,26,12,0.0327,0.0129,0.37,0.0023
2023-04-29,강남구,27,11,0.0336,0.016,0.35,0.0027
2023-04-29,강동구,27,12,0.0277,0.0145,0.33,0.0023
2023-04-29,강북구,26,9,0.0385,0.0103,0.39,0.002
2023-04-29,강서구,31,14,0.0358,0.0116,0.36,0.0021
2023-04-29,관악구,32,13,0.0323,0.0132,0.42,0.0021
2023-04-29,광진구,26,11,0.032,0.0149,0.29,0.0022
2023-04-29,구로구,25,13,0.032,0.0094,0.31,0.0025
2023-04-29,금천구,27,14,0.0317,0.0136,0.4,0.0027
2023-04-29,노원구,26,13,0.036,0.0125,0.38,0.0023
2023-04-29,도봉구,26,13,0.0332,0.009,,0.0025
2023-04-29,동대문구,28,11,0.0318,0.0131,0.39,0.0027
2023-04-29,동작구,25,12,0.0382,0.0109,0.33,0.002
2023-04-29,마포구,24,14,0.0337,0.0133,0.38,0.0024
2023-04-29,서대문구,21,9,0.0387,0.0069,0.36,0.0024
2023-04-29,서초구,26,13,0.03,0.0118,0.37,0.0018
2023-04-29,성동구,25,10,0.033,0.015,0.33,0.0022
2023-04-29,성북구,26,13,0.0333,0.0153,0.38,0.0019
2023-04-29,송파구,24,14,0.0182,0.0205,0.4,0.0021
2023-04-29,양천구,26,11,0.0324,0.0121,0.38,0.0025
2023-04-29,영등포구,25,9,0.0311,0.0135,0.36,0.0022
2023-04-29,용산구,27,13,0.0341,0.014,0.4,0.003
2023-04-29,은평구,28,14,0.0362,0.007,0.53,0.002
2023-04-29,종로구,26,11,0.0296,0.0127,0.4,0.0023
2023-04-29,중구,23,11,0.0324,0.015,0.37,0.0024
2023-04-29,중랑구,27,12,0.0321,0.0152,0.35,0.002
2023-04-28,평균,34,16,0.0371,0.0251,0.46,0.003
2023-04-28,강남구,34,17,0.036,0.0303,0.43,0.0033
2023-04-28,강동구,37,19,0.0321,0.0249,0.4,0.0027
2023-04-28,강북구,35,15,0.0431,0.0193,0.48,0.0025
2023-04-28,강서구,42,18,0.0408,0.0259,0.47,0.0034
2023-04-28,관악구,34,16,0.0438,0.0235,0.48,0.0032
2023-04-28,광진구,35,16,0.033,0.0276,0.37,0.0024
2023-04-28,구로구,36,16,0.0338,0.0209,0.36,0.0033
2023-04-28,금천구,29,16,0.0397,0.0197,0.43,0.0033
2023-04-28,노원구,36,19,0.0379,0.0244,0.48,0.003
2023-04-28,도봉구,36,14,0.0465,0.0121,0.58,0.0027
2023-04-28,동대문구,37,16,0.037,0.0275,0.49,0.0033
2023-04-28,동작구,28,13,0.045,0.0206,0.38,0.0027
2023-04-28,마포구,34,19,0.0374,0.0263,0.47,0.0033
2023-04-28,서대문구,27,13,0.0388,0.0137,0.44,0.0037
2023-04-28,서초구,36,17,0.029,0.0277,0.45,0.0021
2023-04-28,성동구,35,16,0.0359,0.0299,0.41,0.0028
2023-04-28,성북구,36,15,0.0345,0.0279,0.47,0.0026
2023-04-28,송파구,38,18,0.0215,0.0456,0.55,0.003
2023-04-28,양천구,33,15,0.0356,0.0239,0.46,0.0036
2023-04-28,영등포구,34,13,0.0356,0.0282,0.45,0.0033
2023-04-28,용산구,38,19,0.0362,0.0295,0.5,0.0036
2023-04-28,은평구,32,15,0.0434,0.0165,0.49,0.0026
2023-04-28,종로구,34,16,0.0374,0.0264,0.53,0.0033
2023-04-28,중구,30,16,0.0351,0.029,0.47,0.0033
2023-04-28,중랑구,35,18,0.0373,0.0258,0.43,0.0026
2023-04-27,평균,36,21,0.0331,0.025,0.46,0.0027
2023-04-27,강남구,37,20,0.0336,0.0301,0.43,0.0031
2023-04-27,강동구,36,20,0.0285,0.0261,0.4,0.0025
2023-04-27,강북구,35,19,0.0403,0.0197,0.48,0.0023
2023-04-27,강서구,42,20,0.0351,0.0281,0.51,0.003
2023-04-27,관악구,39,22,0.039,0.0255,0.52,0.0027
2023-04-27,광진구,36,19,0.0294,0.0275,0.39,0.0023
2023-04-27,구로구,40,23,0.0307,0.0229,0.39,0.0032
2023-04-27,금천구,33,20,0.0377,0.0204,0.47,0.0034
2023-04-27,노원구,36,23,0.0345,0.0266,0.49,0.0029
2023-04-27,도봉구,29,18,0.0192,0.0178,0.45,0.0023
2023-04-27,동대문구,38,20,0.0356,0.0261,0.49,0.0031
2023-04-27,동작구,32,19,0.0402,0.0221,0.41,0.0026
2023-04-27,마포구,33,23,0.0318,0.0252,0.49,0.0027
2023-04-27,서대문구,36,19,0.0365,0.0152,0.39,0.0031
2023-04-27,서초구,41,32,0.0277,0.0284,0.42,0.0018
2023-04-27,성동구,37,19,0.0349,0.0267,0.41,0.0026
2023-04-27,성북구,41,21,0.0331,0.0276,0.51,0.0025
2023-04-27,송파구,36,19,0.0201,0.032,0.46,0.0024
2023-04-27,양천구,36,19,0.0332,0.0252,0.49,0.0032
2023-04-27,영등포구,33,17,0.0347,0.0278,0.46,0.0028
2023-04-27,용산구,38,22,0.0332,0.0296,0.5,0.0031
2023-04-27,은평구,38,23,0.0401,0.0183,0.49,0.0025
2023-04-27,종로구,35,20,0.0363,0.0252,0.53,0.0029
2023-04-27,중구,30,20,0.0271,0.0276,0.47,0.0027
2023-04-27,중랑구,36,21,0.035,0.0245,0.42,0.0024
2023-04-26,평균,27,13,0.0389,0.0128,0.34,0.0023
2023-04-26,강남구,27,13,0.0419,0.0136,0.31,0.0026
2023-04-26,강동구,27,14,0.0351,0.0133,0.3,0.0023
2023-04-26,강북구,26,12,0.0428,0.0096,0.36,0.0019
2023-04-26,강서구,30,11,0.0426,0.0128,0.35,0.0022
2023-04-26,관악구,29,15,0.0418,0.0133,0.38,0.0019
2023-04-26,광진구,25,12,0.0377,0.0134,0.27,0.002
2023-04-26,구로구,28,13,0.0335,0.0108,0.29,0.0026
2023-04-26,금천구,30,14,0.0407,0.0148,0.36,0.0033
2023-04-26,노원구,27,15,0.0397,0.013,0.36,0.0023
2023-04-26,도봉구,24,13,0.0374,0.0094,0.31,0.0023
2023-04-26,동대문구,25,12,0.0398,0.0121,0.36,0.0026
2023-04-26,동작구,25,14,0.0423,0.0119,0.29,0.0022
2023-04-26,마포구,23,12,0.0395,0.0126,0.35,0.0022
2023-04-26,서대문구,25,10,0.0406,0.0075,0.26,0.0027
2023-04-26,서초구,38,16,0.0337,0.0125,0.31,0.0018
2023-04-26,성동구,26,11,0.0398,0.0146,0.3,0.0022
2023-04-26,성북구,28,13,0.0367,0.0142,0.4,0.0022
2023-04-26,송파구,32,14,0.0398,0.0168,0.37,0.0021
2023-04-26,양천구,25,11,0.0359,0.013,0.36,0.0018
2023-04-26,영등포구,25,10,0.0369,0.0141,0.33,0.0022
