date,name,PM10,PM2.5,O3,NO2,CO,SO2
2023-01-27,구로구,43,16,0.0211,0.0152,0.36,0.0033
2023-01-27,금천구,33,21,0.0243,0.0218,0.54,0.0035
2023-01-27,노원구,43,26,0.0199,0.0224,0.53,0.003
2023-01-27,도봉구,34,18,0.031,0.0112,0.54,0.0025
2023-01-27,동대문구,39,22,0.0269,0.0136,0.47,0.0036
2023-01-27,동작구,41,23,0.027,0.0164,0.43,0.0028
2023-01-27,마포구,34,20,0.0208,0.0191,0.49,0.0029
2023-01-27,서대문구,41,19,0.0215,0.0174,0.48,0.0032
2023-01-27,서초구,44,16,0.0252,0.0151,0.45,0.0029
2023-01-27,성동구,41,18,0.0241,0.0171,0.43,0.0031
2023-01-27,성북구,40,20,0.0213,0.0216,0.63,0.0036
2023-01-27,송파구,35,12,0.0241,0.0175,0.46,0.0031
2023-01-27,양천구,43,23,0.0187,0.0191,0.48,0.0023
2023-01-27,영등포구,37,18,0.0223,0.0178,0.38,0.0029
2023-01-27,용산구,40,17,0.0291,0.0098,0.42,0.0032
2023-01-27,은평구,38,8,0.0273,0.0121,0.5,0.0025
2023-01-27,종로구,40,24,0.0249,0.0152,0.5,0.0029
2023-01-27,중구,,,,,,
2023-01-27,중랑구,38,21,0.0234,0.0196,0.48,0.0026
2023-01-26,평균,31,19,0.0075,0.0337,0.52,0.0024
2023-01-26,강남구,30,20,0.0073,0.035,0.45,0.0024
2023-01-26,강동구,29,20,0.0076,0.0262,0.39,0.0022
2023-01-26,강북구,31,20,0.0098,0.0304,0.52,0.002
2023-01-26,강서구,37,21,0.0055,0.0384,0.61,0.0026
2023-01-26,관악구,34,19,0.0066,0.039,0.59,0.0025
2023-01-26,광진구,29,18,0.0092,0.0284,0.46,0.0025
2023-01-26,구로구,33,20,0.006,0.0324,0.43,0.0026
2023-01-26,금천구,29,23,0.0071,0.0395,0.62,0.0029
2023-01-26,노원구,33,22,0.0093,0.0345,0.49,0.0024
2023-01-26,도봉구,24,19,0.0108,0.0285,0.6,0.0016
2023-01-26,동대문구,29,20,0.0067,0.0338,0.52,0.0029
2023-01-26,동작구,35,23,0.0099,0.036,0.49,0.0022
2023-01-26,마포구,33,22,0.0052,0.0373,0.57,0.0022
2023-01-26,서대문구,31,18,0.0079,0.0332,0.59,0.0025
2023-01-26,서초구,29,19,0.0078,0.0354,0.5,0.0024
2023-01-26,성동구,29,15,0.0071,0.0334,0.44,0.0027
2023-01-26,성북구,33,21,0.0063,0.0359,0.7,0.003
2023-01-26,송파구,24,13,0.0064,0.0333,0.43,0.0021
2023-01-26,양천구,39,26,0.0046,0.0344,0.56,0.0024
2023-01-26,영등포구,36,21,0.006,0.0368,0.5,0.0023
2023-01-26,용산구,23,14,0.0065,0.0339,0.44,0.0029
2023-01-26,은평구,23,9,0.011,0.0268,0.5,0.0019
2023-01-26,종로구,30,21,0.0058,0.0348,0.55,0.0024
2023-01-26,중구,,,,,,
2023-01-26,중랑구,35,21,0.0093,0.0311,0.43,0.0019
2023-01-25,평균,21,9,0.0178,0.0235,0.42,0.0026
2023-01-25,강남구,21,9,0.0184,0.0241,0.38,0.0026
2023-01-25,강동구,22,9,0.0155,0.0204,0.35,0.0024
2023-01-25,강북구,23,10,0.0213,0.0192,0.46,0.0023
2023-01-25,강서구,27,7,0.0196,0.0228,0.42,0.0027
2023-01-25,관악구,22,8,0.0154,0.0265,0.45,0.0026
2023-01-25,광진구,19,9,0.0179,0.0225,0.46,0.0023
2023-01-25,구로구,22,5,0.0156,0.0211,0.3,0.0028
2023-01-25,금천구,19,11,0.0177,0.0278,0.43,0.0033
2023-01-25,노원구,25,12,0.018,0.0262,0.45,0.0028
2023-01-25,도봉구,16,8,0.0221,0.0202,0.44,0.0018
2023-01-25,동대문구,22,9,0.0172,0.024,0.42,0.0031
2023-01-25,동작구,22,10,0.0183,0.025,0.39,0.0024
2023-01-25,마포구,18,9,0.0178,0.023,0.42,0.0025
2023-01-25,서대문구,20,7,0.0186,0.022,0.51,0.0026
2023-01-25,서초구,19,5,0.0171,0.0253,0.4,0.0026
2023-01-25,성동구,22,8,0.0169,0.0247,0.38,0.0026
2023-01-25,성북구,22,9,0.0176,0.0261,0.61,0.0034
2023-01-25,송파구,22,9,0.0172,0.025,0.44,0.0023
2023-01-25,양천구,24,11,0.0157,0.0222,0.4,0.0019
2023-01-25,영등포구,19,6,0.0175,0.0238,0.39,0.0025
2023-01-25,용산구,21,10,0.0196,0.022,0.43,0.003
2023-01-25,은평구,20,5,0.0195,0.0198,0.41,0.0022
2023-01-25,종로구,20,10,0.0163,0.0248,0.44,0.0027
2023-01-25,중구,,,,,,
2023-01-25,중랑구,26,10,0.0165,0.0257,0.39,0.002
2023-01-24,평균,28,10,0.0295,0.0069,0.34,0.0024
2023-01-24,강남구,26,10,0.0319,0.0065,0.29,0.0024
2023-01-24,강동구,31,13,0.0278,0.0063,0.27,0.0022
2023-01-24,강북구,33,13,0.0327,0.0039,0.33,0.0021
2023-01-24,강서구,33,9,0.0309,0.0065,0.33,0.0025
2023-01-24,관악구,25,9,0.0252,0.0088,0.36,0.0024
2023-01-24,광진구,26,11,0.0298,0.0068,0.36,0.0026
2023-01-24,구로구,28,6,0.0254,0.0055,0.25,0.0025
2023-01-24,금천구,22,12,0.0304,0.0107,0.38,0.0031
2023-01-24,노원구,32,15,0.0306,0.0053,0.33,0.0025
2023-01-24,도봉구,23,9,0.035,0.0035,0.34,0.002
2023-01-24,동대문구,27,10,0.0313,0.0065,0.33,0.0029
2023-01-24,동작구,29,13,0.0294,0.0076,0.29,0.0021
2023-01-24,마포구,25,10,0.0274,0.0079,0.35,0.0022
2023-01-24,서대문구,29,8,0.0284,0.0055,0.36,0.002
2023-01-24,서초구,27,5,0.0298,0.0062,0.34,0.0025
2023-01-24,성동구,30,10,0.0299,0.0068,0.28,0.0022
2023-01-24,성북구,30,10,0.0301,0.0074,0.47,0.003
2023-01-24,송파구,29,10,0.0283,0.0097,0.36,0.0022
2023-01-24,양천구,29,12,0.0254,0.0078,0.34,0.0017
2023-01-24,영등포구,26,9,0.0282,0.0074,0.33,0.0023
2023-01-24,용산구,31,13,0.0315,0.0063,0.38,0.0027
2023-01-24,은평구,29,6,0.0288,0.0064,0.36,0.0019
2023-01-24,종로구,29,13,0.0306,0.0068,0.33,0.0024
2023-01-24,중구,,,,,,
2023-01-24,중랑구,28,11,0.0287,0.0092,0.32,0.002
2023-01-23,평균,55,30,0.0192,0.0233,0.58,0.0027
2023-01-23,강남구,54,28,0.0214,0.0221,0.48,0.0027
2023-01-23,강동구,56,31,0.0181,0.0171,0.44,0.0022
2023-01-23,강북구,60,34,0.0223,0.0186,0.58,0.0021
2023-01-23,강서구,64,29,0.0189,0.0253,0.61,0.0028
2023-01-23,관악구,56,27,0.016,0.0287,0.63,0.0025
2023-01-23,광진구,54,32,0.0211,0.0177,0.49,0.0031
2023-01-23,구로구,56,28,0.0161,0.0226,0.43,0.0027
2023-01-23,금천구,49,31,0.0181,0.0278,0.58,0.0029
2023-01-23,노원구,59,35,0.0199,0.0237,0.58,0.0028
2023-01-23,도봉구,50,27,0.0242,0.0191,0.75,0.0023
2023-01-23,동대문구,54,28,0.0192,0.025,0.58,0.0031
2023-01-23,동작구,57,35,0.0208,0.027,0.56,0.0023
2023-01-23,마포구,48,29,0.017,0.0252,0.58,0.0029
2023-01-23,서대문구,51,28,0.0195,0.0216,0.86,0.0037
2023-01-23,서초구,52,27,0.0179,0.024,0.57,0.0025
2023-01-23,성동구,56,27,0.0195,0.0222,0.48,0.0024
2023-01-23,성북구,56,31,0.0182,0.0271,0.72,0.003
2023-01-23,송파구,56,30,0.0179,0.0245,0.55,0.0023
2023-01-23,양천구,59,33,0.0159,0.0242,0.58,0.0029
2023-01-23,영등포구,51,29,0.0174,0.0251,0.55,0.0028
2023-01-23,용산구,57,29,0.0203,0.0222,0.56,0.0028
2023-01-23,은평구,51,25,0.0214,0.0181,0.65,0.0019
2023-01-23,종로구,55,33,0.0195,0.0264,0.6,0.0027
2023-01-23,중구,,,,,,
2023-01-23,중랑구,53,31,0.0211,0.0232,0.5,0.0024
2023-01-22,평균,28,13,0.0169,0.0247,0.44,0.0025
2023-01-22,강남구,26,12,0.0187,0.0236,0.35,0.0026
2023-01-22,강동구,27,13,0.0156,0.0195,0.34,0.0022
2023-01-22,강북구,31,15,0.0169,0.0226,0.51,0.002
2023-01-22,강서구,34,11,0.0133,0.031,0.5,0.0025
2023-01-22,관악구,28,12,0.0118,0.0312,0.5,0.0023
2023-01-22,광진구,26,13,0.0214,0.0159,0.33,0.0028
2023-01-22,구로구,27,11,0.012,0.0263,0.35,0.0025
2023-01-22,금천구,25,14,0.0131,0.0284,0.45,0.0027
2023-01-22,노원구,33,17,0.0158,0.03,0.51,0.0028
2023-01-22,도봉구,25,13,0.0191,0.0235,0.61,0.0021
2023-01-22,동대문구,27,11,0.0171,0.0256,0.43,0.0029
2023-01-22,동작구,29,16,0.0165,0.0269,0.41,0.0023
2023-01-22,마포구,25,13,0.0151,0.0269,0.47,0.0024
2023-01-22,서대문구,27,10,0.021,0.0196,0.53,0.0025
2023-01-22,서초구,24,10,0.0158,0.0253,0.42,0.0024
2023-01-22,성동구,27,11,0.0206,0.0202,0.35,0.0025
2023-01-22,성북구,30,14,0.0157,0.0282,0.56,0.0028
2023-01-22,송파구,28,12,0.0177,0.0245,0.42,0.0023
2023-01-22,양천구,31,14,0.0117,0.0279,0.47,0.0029
2023-01-22,영등포구,27,12,0.0136,0.0284,0.45,0.0024
2023-01-22,용산구,28,13,0.0176,0.0236,0.41,0.0027
2023-01-22,은평구,27,7,0.0245,0.0193,0.45,0.0019
2023-01-22,종로구,27,13,0.0184,0.0254,0.42,0.0025
2023-01-22,중구,,,,,,
2023-01-22,중랑구,27,13,0.0224,0.0187,0.35,0.0022
2023-01-21,평균,24,11,0.0166,0.0229,0.44,0.0026
2023-01-21,강남구,23,11,0.018,0.0232,0.38,0.0026
2023-01-21,강동구,25,12,0.0122,0.0219,0.39,0.0022
2023-01-21,강북구,25,12,0.0171,0.0201,0.52,0.002
2023-01-21,강서구,30,10,0.0174,0.0236,0.47,0.0028
2023-01-21,관악구,23,10,0.0158,0.0244,0.46,0.0025
2023-01-21,광진구,23,11,0.0162,0.0218,0.38,0.0028
2023-01-21,구로구,23,8,0.0159,0.02,0.32,0.0026
2023-01-21,금천구,18,11,0.0211,0.0186,0.4,0.0029
2023-01-21,노원구,28,15,0.0165,0.0253,0.48,0.0028
2023-01-21,도봉구,21,11,0.0178,0.0222,0.54,0.002
2023-01-21,동대문구,25,11,0.0155,0.0261,0.46,0.0031
2023-01-21,동작구,24,12,0.018,0.0233,0.4,0.0023
2023-01-21,마포구,22,11,0.0134,0.0264,0.48,0.0028
2023-01-21,서대문구,23,9,0.0164,0.0226,0.61,0.0032
2023-01-21,서초구,21,6,0.0179,0.0221,0.41,0.0025
2023-01-21,성동구,24,9,0.0165,0.0231,0.38,0.0026
2023-01-21,성북구,26,12,0.0153,0.0269,0.58,0.0031
2023-01-21,송파구,24,11,0.0166,0.0246,0.43,0.0024
2023-01-21,양천구,26,13,0.0147,0.0222,0.44,0.0024
2023-01-21,영등포구,23,9,0.0171,0.0219,0.42,0.0024
2023-01-21,용산구,25,12,0.0173,0.0224,0.42,0.0028
2023-01-21,은평구,20,6,0.0189,0.0178,0.41,0.0019
2023-01-21,종로구,24,12,0.0162,0.0258,0.46,0.0026
2023-01-21,중구,,,,,,
2023-01-21,중랑구,25,12,0.0167,0.0235,0.4,0.0021
2023-01-20,평균,65,17,0.0261,0.0134,0.38,0.0026
2023-01-20,강남구,62,16,0.0276,0.014,0.34,0.0028
2023-01-20,강동구,65,16,0.0232,0.012,0.31,0.0023
2023-01-20,강북구,71,22,0.0308,0.0081,0.38,0.0021
2023-01-20,강서구,76,15,0.0268,0.0136,0.39,0.0028
2023-01-20,관악구,65,14,0.0222,0.016,0.42,0.0025
2023-01-20,광진구,60,20,0.0264,0.0124,0.32,0.003
2023-01-20,구로구,71,17,0.0222,0.0123,0.29,0.0026
2023-01-20,금천구,57,17,0.026,0.0177,0.43,0.0031
2023-01-20,노원구,70,22,0.0278,0.0114,0.38,0.0026
2023-01-20,도봉구,62,15,0.0338,0.0075,0.45,0.0022
2023-01-20,동대문구,60,13,0.0287,0.0119,0.38,0.003
2023-01-20,동작구,70,22,0.0272,0.0137,0.34,0.0023
2023-01-20,마포구,55,18,0.0219,0.0171,0.41,0.0028
2023-01-20,서대문구,64,15,0.0258,0.0129,0.42,0.002
2023-01-20,서초구,68,15,0.0263,0.0125,0.38,0.0024
2023-01-20,성동구,62,17,0.0255,0.0145,0.34,0.0028
2023-01-20,성북구,64,18,0.027,0.014,0.43,0.003
2023-01-20,송파구,72,20,0.0235,0.0188,0.42,0.0024
2023-01-20,양천구,71,17,0.0214,0.0147,0.39,0.0027
2023-01-20,영등포구,58,16,0.024,0.015,0.39,0.0027
2023-01-20,용산구,71,18,0.0282,0.0122,0.41,0.0028
2023-01-20,은평구,61,14,0.026,0.0096,0.33,0.0019
2023-01-20,종로구,62,17,0.0284,0.0126,0.38,0.0027
2023-01-20,중구,,,,,,
2023-01-20,중랑구,58,17,0.0258,0.0159,0.37,0.0024
2023-01-19,평균,62,25,0.0154,0.0332,0.62,0.0032
2023-01-19,강남구,57,23,0.0158,0.0328,0.55,0.0032
2023-01-19,강동구,62,26,0.0132,0.0257,0.49,0.0027
2023-01-19,강북구,71,31,0.0166,0.0304,0.63,0.0026
2023-01-19,강서구,73,24,0.0155,0.0371,0.69,0.0037
2023-01-19,관악구,62,21,0.0148,0.0376,0.69,0.0033
2023-01-19,광진구,59,28,0.0138,0.028,0.54,0.0031
2023-01-19,구로구,66,23,0.0138,0.0319,0.5,0.0033
2023-01-19,금천구,53,23,0.0188,0.0325,0.57,0.0037
2023-01-19,노원구,69,33,0.0139,0.0378,0.64,0.0035
2023-01-19,도봉구,59,24,0.0159,0.0312,0.73,0.0024
2023-01-19,동대문구,61,23,0.0159,0.034,0.64,0.0036
2023-01-19,동작구,61,28,0.0198,0.0318,0.56,0.003
2023-01-19,마포구,53,27,0.0142,0.0365,0.66,0.0033
2023-01-19,서대문구,60,23,0.0159,0.0338,0.81,0.004
2023-01-19,서초구,66,24,0.0149,0.0352,0.62,0.0027
2023-01-19,성동구,61,23,0.0125,0.0355,0.6,0.0031
2023-01-19,성북구,66,28,0.0124,0.039,0.75,0.0034
2023-01-19,송파구,63,25,0.017,0.0321,0.6,0.0031
2023-01-19,양천구,66,26,0.0124,0.034,0.64,0.0033
2023-01-19,영등포구,58,25,0.0137,0.0372,0.66,0.0034
2023-01-19,용산구,66,24,0.0178,0.0306,0.57,0.0033
2023-01-19,은평구,63,19,0.019,0.0258,,0.0023
2023-01-19,종로구,63,28,0.0165,0.0351,0.65,0.0035
2023-01-19,중구,,,,,,
2023-01-19,중랑구,58,27,0.0148,0.0321,0.56,0.0025
2023-01-18,평균,54,25,0.0143,0.0301,0.59,0.003
2023-01-18,강남구,51,23,0.0161,0.0323,0.53,0.0031
2023-01-18,강동구,53,25,0.0117,0.0264,0.5,0.0027
2023-01-18,강북구,54,26,0.0174,0.0222,0.58,0.0023
2023-01-18,강서구,70,26,0.0126,0.0334,0.6,0.0036
2023-01-18,관악구,56,22,0.0137,0.0329,0.58,0.0031
2023-01-18,광진구,47,25,0.0144,0.0267,0.5,0.0032
2023-01-18,구로구,61,23,0.0132,0.0278,0.42,0.0032
2023-01-18,금천구,49,27,0.0128,0.0325,0.57,0.0034
2023-01-18,노원구,55,30,0.0161,0.0298,0.57,0.003
2023-01-18,도봉구,50,25,0.0196,0.0246,0.7,0.0024
2023-01-18,동대문구,51,23,0.0165,0.0302,0.61,0.0035
2023-01-18,동작구,58,29,0.0162,0.0318,0.53,0.0029
2023-01-18,마포구,47,28,0.0122,0.0333,0.6,0.0034
2023-01-18,서대문구,52,23,0.0157,0.0281,0.89,0.0043
2023-01-18,서초구,56,23,0.0152,0.0311,0.56,0.0026
2023-01-18,성동구,51,19,0.0151,0.0303,0.52,0.003
2023-01-18,성북구,55,25,0.0143,0.033,0.7,0.0032
2023-01-18,송파구,54,23,0.0123,0.0347,0.61,0.0028
2023-01-18,양천구,62,29,0.0095,0.0315,0.59,0.0029
2023-01-18,영등포구,53,26,0.0126,0.0325,0.55,0.0032
2023-01-18,용산구,54,23,0.0159,0.0292,0.6,0.003
2023-01-18,은평구,49,18,0.009,0.0252,,0.002
2023-01-18,종로구,52,26,0.0161,0.0318,0.63,0.0033
2023-01-18,중구,,,,,,
2023-01-18,중랑구,48,24,0.0152,0.0315,0.55,0.0026
2023-01-17,평균,33,18,0.0096,0.0336,0.54,0.0028
2023-01-17,강남구,31,17,0.0109,0.0352,0.49,0.003
2023-01-17,강동구,37,21,0.0066,0.0291,0.47,0.0025
2023-01-17,강북구,33,19,0.0116,0.0275,0.55,0.0021
2023-01-17,강서구,43,19,0.0087,0.0369,0.59,0.0033
2023-01-17,관악구,28,14,0.0111,0.0347,0.53,0.003
2023-01-17,광진구,31,18,0.0029,0.0357,0.57,0.0032
2023-01-17,구로구,35,15,0.0102,0.0299,0.38,0.003
2023-01-17,금천구,26,18,0.0104,0.0333,0.48,0.0033
2023-01-17,노원구,36,22,0.0108,0.0344,0.55,0.0029
2023-01-17,도봉구,29,19,0.0108,0.0309,0.67,0.0023
2023-01-17,동대문구,31,16,0.0103,0.0347,0.56,0.0033
2023-01-17,동작구,30,18,0.0114,0.0318,0.45,0.0025
2023-01-17,마포구,28,19,0.0088,0.0354,0.58,0.0029
2023-01-17,서대문구,31,16,0.0109,0.0342,0.74,0.0033
2023-01-17,서초구,32,15,0.0106,0.0352,0.5,0.0026
2023-01-17,성동구,32,15,0.01,0.0343,0.48,0.003
2023-01-17,성북구,33,17,0.0101,0.0349,0.63,0.003
2023-01-17,송파구,33,18,0.01,0.0352,0.56,0.0027
2023-01-17,양천구,36,20,0.0078,0.0322,0.52,0.0026
2023-01-17,영등포구,31,16,0.0092,0.0339,0.51,0.0029
2023-01-17,용산구,31,16,0.0125,0.0306,0.52,0.003
2023-01-17,은평구,41,19,0.0032,0.0364,,0.0026
2023-01-17,종로구,31,18,0.0111,0.0351,0.58,0.003
2023-01-17,중구,,,,,,
2023-01-17,중랑구,32,19,0.0097,0.0341,0.51,0.0023
2023-01-16,평균,22,13,0.0238,0.016,0.41,0.0026
2023-01-16,강남구,22,13,0.0242,0.018,0.37,0.0029
2023-01-16,강동구,25,16,0.0181,0.0165,0.35,0.0023
2023-01-16,강북구,22,14,0.03,0.0086,0.39,0.0021
2023-01-16,강서구,27,11,0.0271,0.0139,0.38,0.0029
2023-01-16,관악구,21,12,0.0203,0.0187,0.42,0.0028
2023-01-16,광진구,22,14,0.0219,0.014,0.32,0.0031
2023-01-16,구로구,19,7,0.0222,0.0141,0.26,0.0028
2023-01-16,금천구,20,14,0.0224,0.0218,0.42,0.0031
2023-01-16,노원구,24,18,0.0266,0.012,0.39,0.0027
2023-01-16,도봉구,16,12,0.0299,0.0108,0.47,0.0023
2023-01-16,동대문구,22,13,0.0251,0.0157,0.39,0.0031
2023-01-16,동작구,22,13,0.0237,0.0173,0.34,0.0023
2023-01-16,마포구,20,12,0.0217,0.0184,0.42,0.0026
2023-01-16,서대문구,20,11,0.0243,0.0154,0.45,0.0022
2023-01-16,서초구,20,8,0.0238,0.0164,0.38,0.0024
2023-01-16,성동구,24,12,0.0216,0.019,0.36,0.0027
2023-01-16,성북구,22,12,0.0233,0.0183,0.46,0.0027
2023-01-16,송파구,24,14,0.0192,0.0238,0.45,0.0025
2023-01-16,양천구,22,14,0.0221,0.0152,0.38,0.0023
2023-01-16,영등포구,19,10,0.0234,0.0158,0.38,0.0025
2023-01-16,용산구,22,14,0.0267,0.0135,0.44,0.0027
2023-01-16,은평구,21,10,0.0248,0.0105,0.81,0.003
2023-01-16,종로구,21,15,0.0253,0.016,0.41,0.0028
2023-01-16,중구,,,,,,
2023-01-16,중랑구,23,15,0.0225,0.0195,0.39,0.0023
2023-01-15,평균,14,10,0.0195,0.0137,0.41,0.0024
2023-01-15,강남구,15,10,0.0206,0.0155,0.35,0.0028
2023-01-15,강동구,15,12,0.0161,0.013,0.34,0.0022
2023-01-15,강북구,12,9,0.0235,0.0103,0.41,0.0023
2023-01-15,강서구,19,11,0.0213,0.0118,0.4,0.0025
2023-01-15,관악구,18,11,0.0153,0.0163,0.45,0.0024
2023-01-15,광진구,14,10,0.0184,0.0127,0.32,0.0031
2023-01-15,구로구,15,9,0.017,0.0118,0.26,0.0022
2023-01-15,금천구,16,13,0.0175,0.0185,0.42,0.0027
2023-01-15,노원구,13,11,0.0198,0.0127,0.4,0.0025
2023-01-15,도봉구,9,8,0.0256,0.0095,,0.0022
2023-01-15,동대문구,13,9,0.0215,0.0119,0.4,0.0027
2023-01-15,동작구,16,12,0.0192,0.0162,0.35,0.0022
2023-01-15,마포구,13,9,0.0174,0.0159,0.42,0.0024
2023-01-15,서대문구,12,7,0.0207,0.0127,0.45,0.0016
2023-01-15,서초구,13,8,0.0189,0.0122,,0.0022
2023-01-15,성동구,15,10,0.0192,0.0134,0.35,0.0024
2023-01-15,성북구,14,,0.0198,0.0159,0.44,0.0023
2023-01-15,송파구,15,12,0.0179,0.0166,0.41,0.0021
2023-01-15,양천구,16,13,0.0169,0.0145,0.41,0.0029
2023-01-15,영등포구,15,10,0.0187,0.0144,0.4,0.0024
2023-01-15,용산구,16,12,0.0207,0.0128,0.43,0.0022
2023-01-15,은평구,14,8,0.0207,0.0111,0.84,0.0026
2023-01-15,종로구,12,10,0.0221,0.012,0.39,0.0027
2023-01-15,중구,,,,,,
2023-01-15,중랑구,14,10,0.0201,0.0177,0.37,0.0023
2023-01-14,평균,12,8,0.0116,0.0229,0.6,0.003
2023-01-14,강남구,11,6,0.0127,0.0278,0.5,0.0036
2023-01-14,강동구,7,3,0.0116,0.0187,0.42,0.0025
2023-01-14,강북구,13,8,0.0121,0.0234,0.7,0.0031
2023-01-14,강서구,15,7,0.0103,0.0217,0.6,0.0026
2023-01-14,관악구,16,8,0.0082,0.0251,0.61,0.0027
2023-01-14,광진구,7,3,0.0128,0.0185,0.46,0.0032
2023-01-14,구로구,12,8,0.0103,0.0175,0.38,0.0023
2023-01-14,금천구,15,10,0.0102,0.0247,0.59,0.003
2023-01-14,노원구,16,11,0.0124,0.0234,0.6,0.0033
2023-01-14,도봉구,13,10,0.0136,0.0212,0.91,0.0027
2023-01-14,동대문구,14,8,0.0118,0.0255,0.62,0.0034
2023-01-14,동작구,11,6,0.0099,0.0302,0.53,0.0034
2023-01-14,마포구,12,8,0.0106,0.024,0.58,0.0036
2023-01-14,서대문구,14,9,0.0123,0.0215,0.71,0.0022
2023-01-14,서초구,13,7,0.0101,0.0223,,0.0024
2023-01-14,성동구,11,5,0.0144,0.0217,0.5,0.0038
2023-01-14,성북구,16,18,0.0106,0.0278,0.64,0.0027
2023-01-14,송파구,10,6,0.0105,0.0263,0.59,0.0026
2023-01-14,양천구,14,8,0.0096,0.0203,0.56,0.0034
2023-01-14,영등포구,16,8,0.0098,0.023,0.58,0.0028
2023-01-14,용산구,11,7,0.0139,0.0212,0.54,0.0024
2023-01-14,은평구,11,7,0.0123,0.0163,1,0.0028
2023-01-14,종로구,11,8,0.0134,0.0238,0.59,0.0036
2023-01-14,중구,,,,,,
2023-01-14,중랑구,10,5,0.0157,0.0238,0.51,0.0028
2023-01-13,평균,21,13,0.0068,0.0363,0.72,0.0034
2023-01-13,강남구,21,12,0.007,0.0398,0.61,0.0036
2023-01-13,강동구,20,12,0.0057,0.03,0.54,0.0029
2023-01-13,강북구,15,8,0.0075,0.0318,0.93,0.0031
2023-01-13,강서구,24,13,0.0078,0.0358,0.69,0.0034
2023-01-13,관악구,25,12,0.0046,0.0379,0.64,0.003
2023-01-13,광진구,17,10,0.0081,0.0267,0.53,0.0033
2023-01-13,구로구,18,14,0.0053,0.0317,0.39,0.0026
2023-01-13,금천구,26,15,0.0043,0.0363,0.55,0.0038
2023-01-13,노원구,23,17,0.0025,0.0497,0.94,0.0037
2023-01-13,도봉구,18,13,0.0082,0.0342,1.03,0.003
2023-01-13,동대문구,26,14,0.0055,0.0417,0.79,0.0039
2023-01-13,동작구,20,13,0.0043,0.0436,0.65,0.0037
2023-01-13,마포구,18,13,0.0098,0.0358,0.7,0.0043
2023-01-13,서대문구,16,11,0.0151,0.0249,0.78,0.0029
2023-01-13,서초구,24,16,0.0046,0.0415,,0.0027
2023-01-13,성동구,26,12,0.005,0.0409,0.69,0.0044
2023-01-13,성북구,23,15,0.0058,0.0403,0.8,0.003
2023-01-13,송파구,24,15,0.0047,0.041,0.86,0.0031
2023-01-13,양천구,26,15,0.005,0.035,0.67,0.004
2023-01-13,영등포구,23,13,0.005,0.0384,0.66,0.0032
2023-01-13,용산구,18,13,0.0068,0.0358,0.66,0.0029
2023-01-13,은평구,15,9,0.0151,0.0209,1,0.0037
2023-01-13,종로구,19,12,0.0084,0.0372,0.78,0.0039
2023-01-13,중구,,,,,,
2023-01-13,중랑구,21,11,0.0079,0.0395,0.67,0.0032
2023-01-12,평균,64,44,0.0064,0.0546,0.87,0.004
2023-01-12,강남구,67,45,0.0051,0.0575,0.7,0.0041
2023-01-12,강동구,69,48,0.0053,0.0434,0.67,0.0033
2023-01-12,강북구,53,36,0.0102,0.0447,0.83,0.0035
2023-01-12,강서구,70,42,0.0054,0.0553,0.93,0.004
2023-01-12,관악구,81,48,0.0043,0.0651,1,0.004
2023-01-12,광진구,63,45,0.0059,0.0435,0.61,0.0034
2023-01-12,구로구,75,51,0.0037,0.0518,0.64,0.0036
2023-01-12,금천구,67,51,0.0024,0.0596,0.82,0.0042
2023-01-12,노원구,60,43,0.005,0.0673,1.08,0.0049
2023-01-12,도봉구,49,35,0.0114,0.0467,0.9,0.0028
2023-01-12,동대문구,55,39,0.0065,0.0561,0.93,0.0046
2023-01-12,동작구,74,55,0.0046,0.0664,0.95,0.0044
2023-01-12,마포구,52,43,0.0075,0.0548,0.82,0.0049
2023-01-12,서대문구,53,37,0.0152,0.0425,0.8,0.0046
2023-01-12,서초구,75,51,0.0041,0.0587,,0.0031
2023-01-12,성동구,71,40,0.0045,0.0578,0.86,0.005
2023-01-12,성북구,62,41,0.0059,0.0583,1,0.0039
2023-01-12,송파구,73,47,0.0049,0.059,0.98,0.0037
2023-01-12,양천구,73,51,0.0037,0.0566,0.94,0.0044
2023-01-12,영등포구,72,53,0.004,0.0621,1.01,0.0042
2023-01-12,용산구,60,40,0.0054,0.0552,0.83,0.0034
2023-01-12,은평구,46,29,0.0137,0.0389,1.01,0.0035
2023-01-12,종로구,53,40,0.0063,0.0568,0.97,0.0047
2023-01-12,중구,,,,,,
2023-01-12,중랑구,58,43,0.0096,0.0526,0.69,0.0035
2023-01-11,평균,74,48,0.0049,0.0606,0.98,0.0043
2023-01-11,강남구,76,48,0.0051,0.0658,0.96,0.0045
2023-01-11,강동구,76,50,0.0041,0.0493,0.82,0.0035
2023-01-11,강북구,62,37,0.0062,0.0506,0.87,0.0036
2023-01-11,강서구,87,49,0.0044,0.0632,1,0.0054
2023-01-11,관악구,87,50,0.0062,0.0672,1.03,0.0045
2023-01-11,광진구,71,46,0.0049,0.0509,0.89,0.0041
2023-01-11,구로구,92,59,0.0034,0.0574,0.78,0.0044
2023-01-11,금천구,71,51,0.0045,0.0548,0.72,0.0039
2023-01-11,노원구,68,44,0.0048,0.0696,1,0.0045
2023-01-11,도봉구,56,37,0.0065,0.0519,0.98,0.0029
2023-01-11,동대문구,66,45,0.0051,0.063,1.07,0.0047
