date,name,PM10,PM2.5,O3,NO2,CO,SO2
2023-03-28,중구,60,29,0.0403,0.0322,0.48,0.0033
2023-03-28,중랑구,62,28,0.0347,0.0302,0.45,0.0029
2023-03-27,평균,47,20,0.0409,0.0191,0.41,0.0031
2023-03-27,강남구,45,17,0.0443,0.0216,0.38,0.0036
2023-03-27,강동구,48,21,0.0333,0.0175,0.35,0.0026
2023-03-27,강북구,49,19,0.0436,0.0152,0.44,0.0025
2023-03-27,강서구,55,19,0.0449,0.0194,0.41,0.0038
2023-03-27,관악구,50,22,0.0347,0.0209,0.43,0.003
2023-03-27,광진구,44,19,0.0352,0.0179,0.34,0.0029
2023-03-27,구로구,54,21,0.0349,0.0174,0.41,0.0033
2023-03-27,금천구,41,22,0.0422,0.0228,0.4,0.0037
2023-03-27,노원구,47,22,0.0373,0.022,0.45,0.0032
2023-03-27,도봉구,47,19,0.0426,0.0146,0.52,0.0027
2023-03-27,동대문구,45,19,0.0442,0.0189,0.42,0.0036
2023-03-27,동작구,46,22,0.0456,0.0196,0.36,0.0031
2023-03-27,마포구,39,21,0.0411,0.0193,0.4,0.0031
2023-03-27,서대문구,42,16,0.0404,0.0097,0.45,0.0023
2023-03-27,서초구,50,22,0.0389,0.0223,0.42,0.0033
2023-03-27,성동구,45,16,0.0427,0.0211,0.36,0.0029
2023-03-27,성북구,50,20,0.0379,0.0215,0.36,0.0034
2023-03-27,송파구,53,19,0.0397,0.0242,0.44,0.003
2023-03-27,양천구,48,21,0.0367,0.0207,0.42,0.0028
2023-03-27,영등포구,43,18,0.0388,0.0218,0.4,0.0032
2023-03-27,용산구,48,22,0.0435,0.0199,0.45,0.0038
2023-03-27,은평구,47,21,0.0427,0.0137,0.51,0.0035
2023-03-27,종로구,44,19,0.0437,0.0177,0.43,0.0031
2023-03-27,중구,42,20,0.0529,0.0183,0.39,0.0032
2023-03-27,중랑구,43,20,0.0399,0.0207,0.39,0.0029
2023-03-26,평균,59,15,0.0418,0.0095,0.36,0.0029
2023-03-26,강남구,57,14,0.0448,0.0111,0.33,0.0033
2023-03-26,강동구,61,16,0.0392,0.0067,0.29,0.0024
2023-03-26,강북구,64,15,0.046,0.0061,0.35,0.0025
2023-03-26,강서구,61,14,0.0414,0.0111,0.37,0.003
2023-03-26,관악구,57,18,0.0343,0.0109,0.38,0.0029
2023-03-26,광진구,60,17,0.0384,0.0082,0.28,0.003
2023-03-26,구로구,61,14,0.0344,0.0079,0.38,0.003
2023-03-26,금천구,47,15,0.0432,0.0165,0.37,0.0032
2023-03-26,노원구,63,18,0.0438,0.0072,0.34,0.0028
2023-03-26,도봉구,62,14,0.045,0.0052,0.43,0.0028
2023-03-26,동대문구,58,15,0.0452,0.0092,0.35,0.0034
2023-03-26,동작구,56,16,0.0444,0.0097,0.31,0.0028
2023-03-26,마포구,48,16,0.0391,0.0114,0.37,0.0028
2023-03-26,서대문구,74,18,0.0407,0.0064,0.34,0.0024
2023-03-26,서초구,62,14,0.0412,0.0091,0.38,0.0031
2023-03-26,성동구,59,15,0.0433,0.012,0.31,0.0028
2023-03-26,성북구,62,16,0.0408,0.0116,0.51,0.0031
2023-03-26,송파구,66,15,0.0434,0.011,0.37,0.0028
2023-03-26,양천구,55,15,0.0345,0.0117,0.38,0.0026
2023-03-26,영등포구,50,12,0.0389,0.0101,0.34,0.0029
2023-03-26,용산구,66,18,0.0422,0.0105,0.39,0.0033
2023-03-26,은평구,59,17,0.0424,0.0052,0.51,0.0034
2023-03-26,종로구,59,15,0.0448,0.0085,0.35,0.0029
2023-03-26,중구,53,14,0.0518,0.0092,0.35,0.0029
2023-03-26,중랑구,56,15,0.0429,0.0099,0.32,0.0026
2023-03-25,평균,98,26,0.0313,0.018,0.43,0.0029
2023-03-25,강남구,97,22,0.0331,0.0221,0.4,0.0033
2023-03-25,강동구,96,24,0.0312,0.0118,0.33,0.0022
2023-03-25,강북구,105,26,0.0372,0.0133,0.43,0.0022
2023-03-25,강서구,108,25,0.0313,0.0228,0.45,0.0031
2023-03-25,관악구,104,33,0.0246,0.0237,0.49,0.0031
2023-03-25,광진구,95,28,0.0313,0.0139,0.35,0.003
2023-03-25,구로구,110,29,0.0251,0.0179,0.44,0.0029
2023-03-25,금천구,90,27,0.0302,,0.47,0.0036
2023-03-25,노원구,99,26,0.036,0.0131,0.38,0.0025
2023-03-25,도봉구,99,27,0.0355,0.0125,,0.0028
2023-03-25,동대문구,97,24,0.0361,0.0162,0.41,0.0031
2023-03-25,동작구,102,27,0.0334,0.0214,0.41,0.0029
2023-03-25,마포구,84,27,0.0285,0.0216,0.44,0.0029
2023-03-25,서대문구,78,20,0.0192,0.0106,0.5,0.0032
2023-03-25,서초구,105,29,0.0284,0.0211,0.46,0.003
2023-03-25,성동구,98,24,0.0336,0.0205,0.37,0.003
2023-03-25,성북구,103,30,0.0321,0.0198,0.52,0.003
2023-03-25,송파구,102,22,0.0289,0.0185,0.38,0.0026
2023-03-25,양천구,98,24,0.0266,0.0219,0.45,0.0028
2023-03-25,영등포구,87,23,0.0272,0.0235,0.43,0.0028
2023-03-25,용산구,113,28,0.0318,0.0197,0.47,0.0034
2023-03-25,은평구,101,32,0.0318,0.0139,0.63,0.0035
2023-03-25,종로구,99,25,0.035,0.0168,0.43,0.0028
2023-03-25,중구,89,24,0.0399,0.0203,0.42,0.003
2023-03-25,중랑구,92,22,0.035,0.016,0.36,0.0023
2023-03-24,평균,137,26,0.027,0.0208,0.44,0.0032
2023-03-24,강남구,128,21,0.0252,0.0276,0.45,0.0037
2023-03-24,강동구,141,24,0.0226,0.0179,0.39,0.0028
2023-03-24,강북구,148,26,0.0342,0.0141,0.43,0.0027
2023-03-24,강서구,145,23,0.0326,0.0181,0.42,0.0033
2023-03-24,관악구,132,33,0.0224,0.0238,0.46,0.0034
2023-03-24,광진구,136,27,0.0205,0.0224,0.41,0.003
2023-03-24,구로구,157,28,0.0244,0.0168,0.43,0.0033
2023-03-24,금천구,110,23,0.0226,0.0298,0.46,0.0035
2023-03-24,노원구,145,25,0.0341,0.0125,0.39,0.0031
2023-03-24,도봉구,150,27,0.0346,0.0121,0.51,0.0031
2023-03-24,동대문구,137,25,0.0306,0.0197,0.45,0.0036
2023-03-24,동작구,131,25,0.0282,0.0232,0.4,0.0032
2023-03-24,마포구,109,25,0.0278,0.0195,0.42,0.0033
2023-03-24,서대문구,144,23,0.028,0.0082,0.37,0.0029
2023-03-24,서초구,146,27,0.0233,0.0276,0.47,0.0035
2023-03-24,성동구,131,28,0.0227,0.0294,0.42,0.0035
2023-03-24,성북구,150,32,0.0286,0.0224,0.46,0.0035
2023-03-24,송파구,155,28,0.0207,0.0304,0.51,0.0032
2023-03-24,양천구,133,23,0.0259,0.0197,0.44,0.0027
2023-03-24,영등포구,117,20,0.0263,0.0207,0.42,0.0032
2023-03-24,용산구,153,26,0.0232,0.025,0.5,0.0037
2023-03-24,은평구,141,30,0.0311,0.0124,0.55,0.0035
2023-03-24,종로구,136,25,0.0263,0.0217,0.48,0.0034
2023-03-24,중구,120,22,0.0334,0.0242,0.44,0.0033
2023-03-24,중랑구,131,23,0.0266,0.0219,0.41,0.0028
2023-03-23,평균,108,29,0.0364,0.0186,0.51,0.0033
2023-03-23,강남구,106,25,0.0342,0.0273,0.5,0.0035
2023-03-23,강동구,98,26,0.0319,0.0155,0.43,0.0026
2023-03-23,강북구,106,26,0.043,0.0122,0.47,0.0028
2023-03-23,강서구,133,29,0.0417,0.0159,0.47,0.0032
2023-03-23,관악구,145,43,0.0297,0.0192,0.51,0.0037
2023-03-23,광진구,107,30,0.0303,0.0185,0.58,0.0034
2023-03-23,구로구,140,31,0.0339,0.0118,0.47,0.003
2023-03-23,금천구,97,28,0.0389,0.0281,0.52,0.0035
2023-03-23,노원구,93,26,0.0452,0.0105,0.44,0.003
2023-03-23,도봉구,105,27,0.0445,0.012,0.48,0.0033
2023-03-23,동대문구,104,27,0.0413,0.0169,0.49,0.0035
2023-03-23,동작구,109,31,0.0384,0.0198,0.46,0.003
2023-03-23,마포구,101,30,0.036,0.0176,0.46,0.0035
2023-03-23,서대문구,38,20,0.0254,0.0136,0.73,0.0046
2023-03-23,서초구,130,31,0.034,0.0188,0.51,0.0033
2023-03-23,성동구,106,31,0.0326,0.0274,0.47,0.0036
2023-03-23,성북구,105,31,0.0407,0.0234,0.42,0.0032
2023-03-23,송파구,121,31,0.0321,0.0265,0.55,0.0031
2023-03-23,양천구,119,28,0.0349,0.0164,0.49,0.0029
2023-03-23,영등포구,105,25,0.0324,0.0189,0.46,0.003
2023-03-23,용산구,134,31,0.0292,0.0257,0.59,0.0037
2023-03-23,은평구,120,34,0.0392,0.0117,0.69,0.0034
2023-03-23,종로구,105,26,0.037,0.0188,0.54,0.0034
2023-03-23,중구,97,26,0.0418,0.0232,0.5,0.0034
2023-03-23,중랑구,85,24,0.0413,0.0165,0.44,0.0027
2023-03-22,평균,66,37,0.0309,0.0419,0.69,0.0037
2023-03-22,강남구,65,32,0.0276,0.0519,0.64,0.0038
2023-03-22,강동구,60,31,0.0296,0.0286,0.49,0.0029
2023-03-22,강북구,58,30,0.0458,0.0257,0.57,0.0028
2023-03-22,강서구,87,41,0.0313,0.0466,0.76,0.0043
2023-03-22,관악구,76,43,0.024,0.0485,0.77,0.0043
2023-03-22,광진구,57,29,0.0272,0.0327,0.72,0.0036
2023-03-22,구로구,88,46,0.0251,0.0409,0.67,0.0035
2023-03-22,금천구,71,45,0.0306,0.054,0.72,0.004
2023-03-22,노원구,61,34,0.036,0.0364,0.63,0.0038
2023-03-22,도봉구,58,31,0.0419,0.0313,0.83,0.003
2023-03-22,동대문구,61,33,0.0357,0.0406,0.63,0.0038
2023-03-22,동작구,66,40,0.0351,0.0438,0.64,0.0034
2023-03-22,마포구,65,44,0.0267,0.0475,0.71,0.0039
2023-03-22,서대문구,59,34,0.0159,0.028,0.94,0.0052
2023-03-22,서초구,80,43,0.0263,0.0495,0.74,0.0033
2023-03-22,성동구,63,32,0.0285,0.048,0.58,0.0039
2023-03-22,성북구,60,32,0.0325,0.0454,0.66,0.0036
2023-03-22,송파구,75,38,0.0276,0.0486,0.72,0.0037
2023-03-22,양천구,76,43,0.0254,0.0494,0.8,0.0048
2023-03-22,영등포구,69,39,0.0267,0.0532,0.75,0.0037
2023-03-22,용산구,70,39,0.0297,0.0469,0.75,0.0042
2023-03-22,은평구,60,38,0.0347,0.0313,0.72,0.0033
2023-03-22,종로구,57,32,0.0321,0.041,0.71,0.0038
2023-03-22,중구,55,34,0.0393,0.0445,0.67,0.0038
2023-03-22,중랑구,55,31,0.0373,0.0342,0.53,0.003
2023-03-21,평균,62,37,0.0286,0.046,0.67,0.0037
2023-03-21,강남구,63,33,0.0296,0.0549,0.63,0.0038
2023-03-21,강동구,67,40,0.0259,0.0353,0.56,0.0029
2023-03-21,강북구,50,28,0.0425,0.027,0.58,0.0027
2023-03-21,강서구,76,39,0.0296,0.0511,0.73,0.0042
2023-03-21,관악구,77,45,0.0191,0.0586,0.8,0.0044
2023-03-21,광진구,61,37,0.0237,0.0378,0.77,0.0035
2023-03-21,구로구,84,47,0.0205,0.05,0.66,0.0036
2023-03-21,금천구,67,44,0.0295,0.0505,0.66,0.0043
2023-03-21,노원구,55,34,0.0283,0.0457,0.68,0.004
2023-03-21,도봉구,50,29,0.0376,0.0322,0.67,0.0028
2023-03-21,동대문구,59,35,0.0305,0.0471,0.67,0.0038
2023-03-21,동작구,65,43,0.0322,0.0496,0.63,0.0037
2023-03-21,마포구,57,41,0.0286,0.0472,0.64,0.0036
2023-03-21,서대문구,44,24,0.0211,0.0247,0.86,0.0054
2023-03-21,서초구,72,44,0.0239,0.0532,0.67,0.0033
2023-03-21,성동구,67,34,0.0273,0.054,0.61,0.0038
2023-03-21,성북구,58,32,0.0286,0.0508,0.7,0.0037
2023-03-21,송파구,69,37,0.0209,0.0557,0.71,0.0035
2023-03-21,양천구,71,42,0.0214,0.056,0.75,0.0043
2023-03-21,영등포구,61,37,0.0261,0.0556,0.64,0.0036
2023-03-21,용산구,64,38,0.0271,0.0521,0.71,0.004
2023-03-21,은평구,49,32,0.0415,0.0274,0.59,0.0027
2023-03-21,종로구,53,33,0.0339,0.041,0.66,0.0035
2023-03-21,중구,52,35,0.0385,0.0462,0.62,0.0034
2023-03-21,중랑구,59,37,0.0273,0.0461,0.6,0.0031
2023-03-20,평균,84,60,0.0251,0.0415,0.76,0.0034
2023-03-20,강남구,81,48,0.0272,0.0515,0.67,0.0037
2023-03-20,강동구,85,56,0.0201,0.0346,0.6,0.0027
2023-03-20,강북구,87,60,0.0336,0.0303,0.74,0.0026
2023-03-20,강서구,95,59,0.0253,0.0436,0.78,0.0038
2023-03-20,관악구,97,69,0.0196,0.0463,0.83,0.0034
2023-03-20,광진구,78,56,0.0215,0.0374,0.83,0.0036
2023-03-20,구로구,90,67,0.0209,0.0362,0.7,0.0033
2023-03-20,금천구,74,57,0.029,0.0441,0.68,0.0037
2023-03-20,노원구,91,67,0.0259,0.0403,0.77,0.0035
2023-03-20,도봉구,78,55,0.0332,0.0302,0.86,0.0028
2023-03-20,동대문구,86,60,0.0267,0.0455,0.75,0.0038
2023-03-20,동작구,74,57,0.0328,0.0437,0.67,0.0032
2023-03-20,마포구,81,72,0.0227,0.0396,0.74,0.0032
2023-03-20,서대문구,83,62,0.0175,0.0257,1.08,0.0049
2023-03-20,서초구,88,70,0.0225,0.0454,0.76,0.0031
2023-03-20,성동구,87,52,0.0253,0.047,0.63,0.0032
2023-03-20,성북구,83,55,0.0227,0.0472,0.83,0.0036
2023-03-20,송파구,79,46,0.0247,0.048,0.68,0.0031
2023-03-20,양천구,94,71,0.0202,0.0455,0.82,0.0038
2023-03-20,영등포구,87,66,0.0228,0.0471,0.77,0.0034
2023-03-20,용산구,80,57,0.0215,0.0497,0.82,0.004
2023-03-20,은평구,76,57,0.0308,0.0282,0.78,0.0027
2023-03-20,종로구,84,60,0.0235,0.0427,0.81,0.0034
2023-03-20,중구,84,67,0.0264,0.0462,0.81,0.0034
2023-03-20,중랑구,85,62,0.0301,0.0403,0.66,0.0029
2023-03-19,평균,94,61,0.0375,0.025,0.74,0.0034
2023-03-19,강남구,90,49,0.044,0.0274,0.66,0.0038
2023-03-19,강동구,91,56,0.035,0.0186,0.57,0.0027
2023-03-19,강북구,83,48,0.0417,0.0203,0.71,0.0027
2023-03-19,강서구,120,73,0.0355,0.0313,0.8,0.004
2023-03-19,관악구,106,67,0.0335,0.0246,0.78,0.0033
2023-03-19,광진구,85,56,0.0335,0.0228,0.82,0.0037
2023-03-19,구로구,110,70,0.0343,0.0193,0.67,0.0035
2023-03-19,금천구,86,60,0.0433,0.0304,0.7,0.0033
2023-03-19,노원구,92,59,0.0351,0.0277,0.74,0.0034
2023-03-19,도봉구,84,51,0.041,0.02,0.8,0.003
2023-03-19,동대문구,94,60,0.0392,0.0268,0.71,0.0039
2023-03-19,동작구,89,61,0.0488,0.024,0.64,0.0033
2023-03-19,마포구,93,76,0.0338,0.028,0.76,0.0035
2023-03-19,서대문구,101,69,0.0249,0.0188,1.08,0.0042
2023-03-19,서초구,95,66,0.0412,0.0205,0.71,0.0033
2023-03-19,성동구,93,53,0.0399,0.0259,0.65,0.003
2023-03-19,성북구,95,56,0.0348,0.0293,0.8,0.0038
2023-03-19,송파구,83,45,0.0398,0.0242,0.68,0.0032
2023-03-19,양천구,106,71,0.0317,0.0274,0.77,0.0036
2023-03-19,영등포구,92,62,0.0357,0.0283,0.72,0.0033
2023-03-19,용산구,86,54,0.0382,0.0276,0.75,0.0039
2023-03-19,은평구,92,65,0.0374,0.0185,0.73,0.0027
2023-03-19,종로구,95,62,0.0383,0.0253,0.73,0.0035
2023-03-19,중구,91,66,0.0422,0.0269,0.72,0.0035
2023-03-19,중랑구,88,59,0.0354,0.0299,0.7,0.003
2023-03-18,평균,59,29,0.0317,0.0201,0.54,0.0034
2023-03-18,강남구,58,25,0.0331,0.0232,0.5,0.0036
2023-03-18,강동구,59,29,0.0255,0.0198,0.44,0.0029
2023-03-18,강북구,62,29,0.0369,0.0145,0.55,0.0028
2023-03-18,강서구,70,28,0.0377,0.0178,0.52,0.0035
2023-03-18,관악구,62,31,0.0275,0.02,0.57,0.0032
2023-03-18,광진구,56,27,0.0278,0.0208,0.62,0.0035
2023-03-18,구로구,69,29,0.0282,0.0168,0.5,0.0036
2023-03-18,금천구,52,29,0.0337,0.0234,0.54,0.0035
2023-03-18,노원구,60,30,0.0395,0.0141,0.49,0.0035
2023-03-18,도봉구,61,27,0.0378,0.0139,0.62,0.003
2023-03-18,동대문구,57,27,0.0336,0.022,0.54,0.0038
2023-03-18,동작구,57,30,0.0374,0.0198,0.47,0.0032
2023-03-18,마포구,54,34,0.0326,0.0194,0.55,0.0031
2023-03-18,서대문구,53,27,0.0259,0.0116,0.77,0.0047
2023-03-18,서초구,65,29,0.032,0.0193,0.52,0.0033
2023-03-18,성동구,60,26,0.0279,0.0267,0.49,0.003
2023-03-18,성북구,63,29,0.0271,0.0278,0.62,0.0037
2023-03-18,송파구,64,30,0.0137,0.0348,0.63,0.0033
2023-03-18,양천구,63,30,0.0292,0.0213,0.54,0.0036
2023-03-18,영등포구,55,26,0.0312,0.0214,0.51,0.0033
2023-03-18,용산구,64,30,0.031,0.0228,0.59,0.0038
2023-03-18,은평구,58,30,0.0355,0.0122,0.48,0.0028
2023-03-18,종로구,56,29,0.0344,0.0189,0.54,0.0032
2023-03-18,중구,53,29,0.04,0.0183,0.51,0.0033
2023-03-18,중랑구,53,27,0.0327,0.0214,0.49,0.0032
2023-03-17,평균,42,15,0.0256,0.0226,0.44,0.003
2023-03-17,강남구,41,13,0.0278,0.0243,0.38,0.0033
2023-03-17,강동구,42,15,0.0217,0.0198,0.35,0.0024
2023-03-17,강북구,40,13,0.0321,0.0145,0.42,0.0024
2023-03-17,강서구,53,17,0.0275,0.0237,0.46,0.0033
2023-03-17,관악구,44,17,0.0195,0.0258,0.48,0.0026
2023-03-17,광진구,38,13,0.024,0.0188,0.36,0.0032
2023-03-17,구로구,49,14,0.0219,0.0209,0.44,0.0031
2023-03-17,금천구,35,15,0.0236,0.0276,0.45,0.0031
2023-03-17,노원구,41,17,0.0308,0.0194,0.44,0.003
2023-03-17,도봉구,40,13,0.0314,0.0149,0.46,0.0025
2023-03-17,동대문구,40,14,0.029,0.0219,0.42,0.0034
2023-03-17,동작구,41,16,0.0261,0.0257,0.4,0.0027
2023-03-17,마포구,39,21,0.0215,0.0262,0.46,0.0027
2023-03-17,서대문구,39,13,0.0236,0.0142,0.63,0.0049
2023-03-17,서초구,43,13,0.0232,0.0273,0.44,0.003
2023-03-17,성동구,43,15,0.0252,0.0253,0.38,0.003
2023-03-17,성북구,42,15,0.0259,0.025,0.5,0.0033
2023-03-17,송파구,49,16,0.0238,0.0274,0.45,0.0028
2023-03-17,양천구,44,17,0.0224,0.025,0.47,0.0035
2023-03-17,영등포구,38,13,0.024,0.0258,0.43,0.0029
2023-03-17,용산구,45,18,0.0251,0.0257,0.47,0.0035
2023-03-17,은평구,38,15,0.0269,0.0179,0.41,0.0027
2023-03-17,종로구,39,15,0.0287,0.0213,0.45,0.003
2023-03-17,중구,37,15,0.0284,0.0247,0.43,0.003
2023-03-17,중랑구,38,14,0.0267,0.0226,0.38,0.0027
2023-03-16,평균,59,10,0.0318,0.0147,0.36,0.0028
2023-03-16,강남구,53,10,0.0337,0.0158,0.32,0.003
2023-03-16,강동구,56,11,0.0284,0.0126,0.29,0.0024
2023-03-16,강북구,61,10,0.0362,0.0098,0.36,0.0023
2023-03-16,강서구,72,13,0.0311,0.0169,0.37,0.0029
2023-03-16,관악구,55,10,0.0253,0.0162,0.39,0.0023
2023-03-16,광진구,54,10,0.0303,0.0134,0.33,0.0033
2023-03-16,구로구,74,10,0.0263,0.0137,0.38,0.0028
2023-03-16,금천구,46,11,0.0324,0.0191,0.37,0.003
2023-03-16,노원구,59,11,0.0364,0.0109,0.34,0.0026
2023-03-16,도봉구,58,9,0.0355,0.0099,0.4,0.0024
2023-03-16,동대문구,54,8,0.0355,0.0137,0.35,0.0032
2023-03-16,동작구,57,11,0.0341,0.0136,0.3,0.0025
2023-03-16,마포구,47,12,0.0295,0.0157,0.36,0.0023
2023-03-16,서대문구,66,9,0.0324,0.0077,0.53,0.0036
2023-03-16,서초구,66,9,0.0298,0.0192,0.37,0.0029
2023-03-16,성동구,53,10,0.0317,0.0164,0.31,0.0028
2023-03-16,성북구,59,11,0.0329,0.0158,0.4,0.0031
2023-03-16,송파구,70,10,0.0299,0.0186,0.37,0.0024
2023-03-16,양천구,62,13,0.0254,0.0191,0.39,0.0034
2023-03-16,영등포구,52,8,0.0279,0.0189,0.35,0.0027
2023-03-16,용산구,68,13,0.0321,0.0162,0.4,0.0031
2023-03-16,은평구,62,11,0.034,0.0096,0.36,0.0026
2023-03-16,종로구,57,10,0.0337,0.0144,0.37,0.0026
2023-03-16,중구,52,10,0.036,0.0146,0.35,0.0028
2023-03-16,중랑구,50,10,0.0344,0.0146,0.31,0.0025
2023-03-15,평균,46,12,0.0275,0.0233,0.45,0.0028
2023-03-15,강남구,43,12,0.0275,0.0271,0.37,0.003
2023-03-15,강동구,46,13,0.0204,0.0224,0.37,0.0023
2023-03-15,강북구,47,12,0.0293,0.0217,0.46,0.0024
2023-03-15,강서구,56,14,0.0324,0.0211,0.37,0.0027
2023-03-15,관악구,43,11,0.027,0.0202,0.43,0.0027
2023-03-15,광진구,44,11,0.022,0.0227,0.44,0.0035
2023-03-15,구로구,55,13,0.0272,0.0163,0.39,0.0027
2023-03-15,금천구,40,12,0.0348,0.0308,0.37,0.003
2023-03-15,노원구,48,13,0.0237,0.0284,0.49,0.0028
2023-03-15,도봉구,50,13,0.0257,0.023,0.67,0.0026
2023-03-15,동대문구,46,11,0.0277,0.027,0.47,0.0033
2023-03-15,동작구,45,14,0.0305,0.0219,0.36,0.0024
2023-03-15,마포구,39,11,0.0292,0.0211,0.4,0.0023
2023-03-15,서대문구,25,9,0.0236,0.0148,0.84,0.003
2023-03-15,서초구,56,14,0.0287,0.0206,0.41,0.0027
2023-03-15,성동구,43,10,0.0262,0.0271,0.36,0.0025
2023-03-15,성북구,52,15,0.0228,0.0313,0.57,0.0031
2023-03-15,송파구,50,12,0.0258,0.0275,0.41,0.0025
2023-03-15,양천구,49,12,0.0283,0.0199,0.38,0.0043
2023-03-15,영등포구,43,10,0.0285,0.0231,0.38,0.0027
2023-03-15,용산구,52,13,0.0281,0.0246,0.42,0.0032
2023-03-15,은평구,52,14,0.0361,0.0115,0.47,0.0026
2023-03-15,종로구,47,12,0.0259,0.0258,0.49,0.0029
2023-03-15,중구,42,11,0.0304,0.0249,0.41,0.0027
2023-03-15,중랑구,43,11,0.0265,0.0268,0.4,0.0024
2023-03-14,평균,40,10,0.033,0.0198,0.37,0.0028
2023-03-14,강남구,36,10,0.0333,0.0205,0.33,0.0031
2023-03-14,강동구,40,11,0.027,0.0172,0.32,0.0024
2023-03-14,강북구,41,10,0.0329,0.0198,0.42,0.0024
2023-03-14,강서구,49,10,0.0368,0.02,0.36,0.0027
2023-03-14,관악구,41,11,0.0313,0.0166,0.37,0.0024
2023-03-14,광진구,40,9,0.0274,0.0181,0.37,0.0032
2023-03-14,구로구,49,7,0.0329,0.0136,0.36,0.0028
2023-03-14,금천구,32,9,0.0407,0.0196,0.33,0.003
2023-03-14,노원구,43,12,0.0318,0.022,0.39,0.0027
2023-03-14,도봉구,41,10,0.0305,0.0194,0.51,0.0023
2023-03-14,동대문구,39,9,0.0349,0.0212,0.37,0.0033
2023-03-14,동작구,37,9,0.0357,0.0189,0.31,0.0026
2023-03-14,마포구,35,11,0.0354,0.0177,0.35,0.0025
2023-03-14,서대문구,47,8,0.0379,0.0114,0.37,0.0022
2023-03-14,서초구,40,10,0.0286,0.0226,0.37,0.0029
2023-03-14,성동구,38,8,0.0331,0.022,0.31,0.0025
2023-03-14,성북구,42,11,0.0267,0.0272,0.43,0.0031
2023-03-14,송파구,48,10,0.0292,0.0258,0.4,0.0027
2023-03-14,양천구,40,9,0.0325,0.0191,0.36,0.0038
2023-03-14,영등포구,36,7,0.0333,0.0218,0.35,0.0028
2023-03-14,용산구,44,11,0.034,0.0207,0.37,0.0032
2023-03-14,은평구,44,11,0.037,0.0138,0.35,0.0023
2023-03-14,종로구,38,10,0.0328,0.0215,0.4,0.0029
2023-03-14,중구,36,10,0.0364,0.0228,0.38,0.0029
2023-03-14,중랑구,36,9,0.0325,0.0209,0.31,0.0026
2023-03-13,평균,33,8,0.033,0.0135,0.32,0.0026
2023-03-13,강남구,30,8,0.0337,0.0134,0.28,0.003
2023-03-13,강동구,33,9,0.0305,0.0099,0.26,0.0024
2023-03-13,강북구,36,9,0.0362,0.0106,0.34,0.0022
2023-03-13,강서구,39,8,0.0351,0.0149,0.33,0.0028
2023-03-13,관악구,31,8,0.0269,0.0126,0.35,0.0021
2023-03-13,광진구,31,7,0.0322,0.0112,0.22,0.0031
2023-03-13,구로구,38,5,0.0287,0.0115,0.35,0.0028
2023-03-13,금천구,26,9,0.035,0.0198,0.34,0.0031
2023-03-13,노원구,35,10,0.034,0.0143,0.32,0.0027
2023-03-13,도봉구,34,8,0.0342,0.0107,0.37,0.0022
2023-03-13,동대문구,31,7,0.0362,0.013,0.32,0.0031
2023-03-13,동작구,31,8,0.0339,0.0136,0.27,0.0025
2023-03-13,마포구,25,7,0.0323,0.0134,0.33,0.0023
2023-03-13,서대문구,36,5,0.0357,0.0094,0.35,0.0022
2023-03-13,서초구,35,7,0.0307,0.0154,0.32,0.0027
2023-03-13,성동구,31,7,0.0336,0.0151,0.28,0.0024
2023-03-13,성북구,36,8,0.0324,0.0152,0.38,0.003
2023-03-13,송파구,39,9,0.0314,0.0142,0.34,0.0022
2023-03-13,양천구,33,8,0.0293,0.015,0.34,0.0031
2023-03-13,영등포구,29,6,0.032,0.015,0.32,0.0027
2023-03-13,용산구,38,10,0.0343,0.015,0.34,0.0033
2023-03-13,은평구,35,8,0.034,0.0097,0.28,0.002
2023-03-13,종로구,31,8,0.0345,0.0139,0.34,0.0026
2023-03-13,중구,28,8,0.0361,0.0147,0.32,0.0027
2023-03-13,중랑구,29,8,0.0332,0.0163,0.3,0.0025
2023-03-12,평균,54,25,0.0465,0.0121,0.46,0.0027
2023-03-12,강남구,52,22,0.0507,0.0137,0.4,0.003
2023-03-12,강동구,58,26,0.042,0.0088,0.37,0.0022
2023-03-12,강북구,57,26,0.051,0.0098,0.45,0.0023
2023-03-12,강서구,61,27,0.0493,0.0121,0.45,0.0027
2023-03-12,관악구,51,23,0.0385,0.0113,0.47,0.0023
2023-03-12,광진구,55,24,0.0427,0.0105,0.44,0.0037
2023-03-12,구로구,62,25,0.0405,0.0082,0.45,0.0026
2023-03-12,금천구,47,25,0.051,0.0264,0.46,0.0031
2023-03-12,노원구,57,28,0.0428,0.0144,0.49,0.0028
2023-03-12,도봉구,55,24,0.0476,0.0096,0.48,0.0025
2023-03-12,동대문구,54,24,0.051,0.0105,0.44,0.003
2023-03-12,동작구,52,25,0.0475,0.0118,0.4,0.0026
2023-03-12,마포구,45,22,0.0446,0.0153,0.46,0.0029
2023-03-12,서대문구,53,21,0.0477,0.0077,0.61,0.0023
2023-03-12,서초구,56,26,0.0464,0.0088,0.48,0.0028
2023-03-12,성동구,51,21,0.0488,0.0125,0.4,0.0025
2023-03-12,성북구,56,24,0.0431,0.0156,0.67,0.0027
2023-03-12,송파구,57,24,0.0456,0.0138,0.47,0.0025
2023-03-12,양천구,56,29,0.0417,0.0125,0.47,0.0039
2023-03-12,영등포구,49,24,0.0451,0.0129,0.43,0.0027
